survey_id,parliament_id,parliament,parliament_shortcut,pollster,tasker,method,published_date,fieldwork_start,fieldwork_end,sample_size,party_id,party,party_name,pct,source
2341,0,Bundestag,Bundestag,Ipsos,Ipsos,Online,2022-02-09,2022-02-04,2022-02-04,910,7,AfD,Alternative für Deutschland,12.0,DAWUM
2342,0,Bundestag,Bundestag,pollytix,pollytix,Online,2022-02-09,2022-02-04,2022-02-08,1547,7,AfD,Alternative für Deutschland,12.0,DAWUM
2344,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2022-02-11,2022-02-08,2022-02-10,1224,7,AfD,Alternative für Deutschland,11.0,DAWUM
2346,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-02-12,2022-02-07,2022-02-11,1504,7,AfD,Alternative für Deutschland,12.0,DAWUM
2347,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-02-12,2022-02-01,2022-02-08,1267,7,AfD,Alternative für Deutschland,12.0,DAWUM
2349,0,Bundestag,Bundestag,INSA,BILD,Online,2022-02-14,2022-02-11,2022-02-14,2141,7,AfD,Alternative für Deutschland,12.0,DAWUM
2350,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-02-15,2022-02-08,2022-02-14,2504,7,AfD,Alternative für Deutschland,9.0,DAWUM
2351,0,Bundestag,Bundestag,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Online,2022-02-15,2022-02-13,2022-02-15,1200,7,AfD,Alternative für Deutschland,9.5,DAWUM
2354,0,Bundestag,Bundestag,Infratest dimap,ARD-Morgenmagazin,Telefon & Online,2022-02-17,2022-02-15,2022-02-16,1202,7,AfD,Alternative für Deutschland,12.0,DAWUM
2355,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-02-19,2022-02-08,2022-02-15,1434,7,AfD,Alternative für Deutschland,12.0,DAWUM
2356,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-02-20,2022-02-14,2022-02-18,1303,7,AfD,Alternative für Deutschland,12.0,DAWUM
2359,0,Bundestag,Bundestag,INSA,BILD,Online,2022-02-21,2022-02-18,2022-02-21,1539,7,AfD,Alternative für Deutschland,11.0,DAWUM
2368,0,Bundestag,Bundestag,YouGov,YouGov,Online,2022-02-21,2022-02-10,2022-02-15,1659,7,AfD,Alternative für Deutschland,11.0,DAWUM
2360,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-02-22,2022-02-15,2022-02-21,2500,7,AfD,Alternative für Deutschland,9.0,DAWUM
2367,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2022-02-24,2022-02-03,2022-02-16,1033,7,AfD,Alternative für Deutschland,10.0,DAWUM
2393,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2022-02-24,2022-02-21,2022-02-23,1103,7,AfD,Alternative für Deutschland,11.0,DAWUM
2369,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-02-26,2022-02-16,2022-02-22,1432,7,AfD,Alternative für Deutschland,10.0,DAWUM
2370,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-02-27,2022-02-21,2022-02-25,1405,7,AfD,Alternative für Deutschland,12.0,DAWUM
2375,0,Bundestag,Bundestag,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Online,2022-02-27,2022-02-24,2022-02-27,2030,7,AfD,Alternative für Deutschland,10.5,DAWUM
2371,0,Bundestag,Bundestag,INSA,BILD,Online,2022-03-01,2022-02-25,2022-02-28,2067,7,AfD,Alternative für Deutschland,10.5,DAWUM
2372,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-03-01,2022-02-24,2022-02-28,1500,7,AfD,Alternative für Deutschland,7.0,DAWUM
2374,0,Bundestag,Bundestag,GMS,GMS,Telefonisch,2022-03-01,2022-02-23,2022-02-26,1005,7,AfD,Alternative für Deutschland,9.0,DAWUM
2377,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2022-03-03,2022-02-28,2022-03-02,1320,7,AfD,Alternative für Deutschland,11.0,DAWUM
2379,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-03-05,2022-02-23,2022-03-01,1405,7,AfD,Alternative für Deutschland,10.0,DAWUM
2380,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-03-06,2022-02-28,2022-03-04,1185,7,AfD,Alternative für Deutschland,11.0,DAWUM
2383,0,Bundestag,Bundestag,INSA,BILD,Online,2022-03-07,2022-03-04,2022-03-07,2103,7,AfD,Alternative für Deutschland,10.5,DAWUM
2384,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-03-08,2022-03-01,2022-03-07,2501,7,AfD,Alternative für Deutschland,7.0,DAWUM
2389,0,Bundestag,Bundestag,Ipsos,Ipsos,Online,2022-03-10,2022-03-04,2022-03-04,935,7,AfD,Alternative für Deutschland,11.0,DAWUM
2392,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2022-03-11,2022-03-08,2022-03-10,1345,7,AfD,Alternative für Deutschland,10.0,DAWUM
2394,0,Bundestag,Bundestag,YouGov,YouGov,Online,2022-03-11,2022-03-04,2022-03-08,1629,7,AfD,Alternative für Deutschland,11.0,DAWUM
2395,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-03-12,2022-03-02,2022-03-08,1426,7,AfD,Alternative für Deutschland,10.0,DAWUM
2396,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-03-13,2022-03-07,2022-03-11,1201,7,AfD,Alternative für Deutschland,10.0,DAWUM
2397,0,Bundestag,Bundestag,INSA,BILD,Online,2022-03-14,2022-03-11,2022-03-14,2073,7,AfD,Alternative für Deutschland,10.5,DAWUM
2398,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-03-15,2022-03-08,2022-03-14,2502,7,AfD,Alternative für Deutschland,9.0,DAWUM
2404,0,Bundestag,Bundestag,Infratest dimap,ARD-Morgenmagazin,Telefon & Online,2022-03-17,2022-03-15,2022-03-16,1254,7,AfD,Alternative für Deutschland,11.0,DAWUM
2407,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-03-19,2022-03-09,2022-03-15,1416,7,AfD,Alternative für Deutschland,9.0,DAWUM
2409,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-03-20,2022-03-14,2022-03-18,1198,7,AfD,Alternative für Deutschland,10.0,DAWUM
2410,0,Bundestag,Bundestag,INSA,BILD,Online,2022-03-21,2022-03-18,2022-03-21,2122,7,AfD,Alternative für Deutschland,11.0,DAWUM
2411,0,Bundestag,Bundestag,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Online,2022-03-21,2022-03-18,2022-03-20,1923,7,AfD,Alternative für Deutschland,8.5,DAWUM
2412,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-03-22,2022-03-15,2022-03-21,2501,7,AfD,Alternative für Deutschland,9.0,DAWUM
2418,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2022-03-24,2022-03-09,2022-03-21,1041,7,AfD,Alternative für Deutschland,10.0,DAWUM
2419,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-03-26,2022-03-16,2022-03-22,1429,7,AfD,Alternative für Deutschland,9.0,DAWUM
2420,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-03-27,2022-03-21,2022-03-25,1205,7,AfD,Alternative für Deutschland,11.0,DAWUM
2421,0,Bundestag,Bundestag,INSA,BILD,Online,2022-03-29,2022-03-25,2022-03-28,2070,7,AfD,Alternative für Deutschland,10.5,DAWUM
2422,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-03-29,2022-03-22,2022-03-28,2507,7,AfD,Alternative für Deutschland,9.0,DAWUM
2429,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-04-02,2022-03-23,2022-03-29,1428,7,AfD,Alternative für Deutschland,9.0,DAWUM
2430,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-04-02,2022-03-25,2022-04-01,1501,7,AfD,Alternative für Deutschland,11.0,DAWUM
2433,0,Bundestag,Bundestag,INSA,BILD,Online,2022-04-04,2022-04-01,2022-04-04,2063,7,AfD,Alternative für Deutschland,10.5,DAWUM
2434,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-04-05,2022-03-29,2022-04-04,2508,7,AfD,Alternative für Deutschland,9.0,DAWUM
2435,0,Bundestag,Bundestag,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Online,2022-04-05,2022-04-03,2022-04-04,2450,7,AfD,Alternative für Deutschland,9.0,DAWUM
2438,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2022-04-07,2022-04-04,2022-04-06,1325,7,AfD,Alternative für Deutschland,11.0,DAWUM
2440,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2022-04-08,2022-04-05,2022-04-07,1230,7,AfD,Alternative für Deutschland,11.0,DAWUM
2441,0,Bundestag,Bundestag,Ipsos,Ipsos,Online,2022-04-08,2022-04-01,2022-04-01,912,7,AfD,Alternative für Deutschland,12.0,DAWUM
2442,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-04-09,2022-03-30,2022-04-05,1437,7,AfD,Alternative für Deutschland,10.0,DAWUM
2443,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-04-10,2022-04-04,2022-04-08,1503,7,AfD,Alternative für Deutschland,11.0,DAWUM
2445,0,Bundestag,Bundestag,INSA,BILD,Online,2022-04-11,2022-04-08,2022-04-11,2061,7,AfD,Alternative für Deutschland,11.0,DAWUM
2446,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-04-12,2022-04-05,2022-04-11,2500,7,AfD,Alternative für Deutschland,9.0,DAWUM
2452,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2022-04-13,2022-03-25,2022-04-06,1075,7,AfD,Alternative für Deutschland,9.0,DAWUM
2449,0,Bundestag,Bundestag,Infratest dimap,ARD-Morgenmagazin,Telefon & Online,2022-04-14,2022-04-11,2022-04-12,1226,7,AfD,Alternative für Deutschland,11.0,DAWUM
2450,0,Bundestag,Bundestag,YouGov,YouGov,Online,2022-04-14,2022-04-08,2022-04-12,1643,7,AfD,Alternative für Deutschland,12.0,DAWUM
2454,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-04-16,2022-04-06,2022-04-12,1960,7,AfD,Alternative für Deutschland,10.0,DAWUM
2455,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-04-16,2022-04-11,2022-04-14,1402,7,AfD,Alternative für Deutschland,10.0,DAWUM
2457,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-04-19,2022-04-12,2022-04-14,1501,7,AfD,Alternative für Deutschland,9.0,DAWUM
2458,0,Bundestag,Bundestag,INSA,BILD,Online,2022-04-19,2022-04-15,2022-04-18,2073,7,AfD,Alternative für Deutschland,11.0,DAWUM
2461,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-04-23,2022-04-12,2022-04-19,1715,7,AfD,Alternative für Deutschland,9.0,DAWUM
2464,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-04-24,2022-04-19,2022-04-22,1296,7,AfD,Alternative für Deutschland,11.0,DAWUM
2466,0,Bundestag,Bundestag,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Online,2022-04-24,2022-04-23,2022-04-23,1007,7,AfD,Alternative für Deutschland,8.5,DAWUM
2467,0,Bundestag,Bundestag,INSA,BILD,Online,2022-04-25,2022-04-22,2022-04-25,2056,7,AfD,Alternative für Deutschland,11.5,DAWUM
2468,0,Bundestag,Bundestag,Civey,Spiegel Online,Online,2022-04-25,2022-04-08,2022-04-25,10011,7,AfD,Alternative für Deutschland,11.0,DAWUM
2471,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-04-26,2022-04-19,2022-04-25,2507,7,AfD,Alternative für Deutschland,9.0,DAWUM
2472,0,Bundestag,Bundestag,GMS,GMS,Telefonisch,2022-04-26,2022-04-20,2022-04-25,1003,7,AfD,Alternative für Deutschland,9.0,DAWUM
2475,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2022-04-28,2022-04-25,2022-04-27,1314,7,AfD,Alternative für Deutschland,11.0,DAWUM
2476,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2022-04-29,2022-04-26,2022-04-28,1170,7,AfD,Alternative für Deutschland,11.0,DAWUM
2480,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-04-30,2022-04-19,2022-04-26,1431,7,AfD,Alternative für Deutschland,9.0,DAWUM
2481,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-05-01,2022-04-25,2022-04-29,1202,7,AfD,Alternative für Deutschland,11.0,DAWUM
2484,0,Bundestag,Bundestag,INSA,BILD,Online,2022-05-02,2022-04-29,2022-05-02,2146,7,AfD,Alternative für Deutschland,10.5,DAWUM
2485,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-05-03,2022-04-26,2022-05-02,2508,7,AfD,Alternative für Deutschland,9.0,DAWUM
2497,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-05-07,2022-04-26,2022-05-03,1570,7,AfD,Alternative für Deutschland,9.0,DAWUM
2498,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-05-08,2022-05-02,2022-05-06,1501,7,AfD,Alternative für Deutschland,10.0,DAWUM
2500,0,Bundestag,Bundestag,INSA,BILD,Online,2022-05-09,2022-05-06,2022-05-09,2086,7,AfD,Alternative für Deutschland,10.5,DAWUM
2501,0,Bundestag,Bundestag,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Online,2022-05-09,2022-05-08,2022-05-09,1610,7,AfD,Alternative für Deutschland,9.0,DAWUM
2503,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-05-10,2022-05-03,2022-05-09,2501,7,AfD,Alternative für Deutschland,9.0,DAWUM
2507,0,Bundestag,Bundestag,YouGov,YouGov,Online,2022-05-12,2022-05-06,2022-05-10,1659,7,AfD,Alternative für Deutschland,10.0,DAWUM
2508,0,Bundestag,Bundestag,Infratest dimap,ARD-Morgenmagazin,Telefon & Online,2022-05-13,2022-05-10,2022-05-11,1226,7,AfD,Alternative für Deutschland,11.0,DAWUM
2509,0,Bundestag,Bundestag,Ipsos,Ipsos,Online,2022-05-13,2022-05-06,2022-05-06,906,7,AfD,Alternative für Deutschland,11.0,DAWUM
2512,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-05-14,2022-05-04,2022-05-10,1426,7,AfD,Alternative für Deutschland,10.0,DAWUM
2513,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-05-15,2022-05-09,2022-05-13,1501,7,AfD,Alternative für Deutschland,10.0,DAWUM
2514,0,Bundestag,Bundestag,INSA,BILD,Online,2022-05-16,2022-05-13,2022-05-16,2147,7,AfD,Alternative für Deutschland,11.0,DAWUM
2515,0,Bundestag,Bundestag,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Online,2022-05-16,2022-05-15,2022-05-16,1302,7,AfD,Alternative für Deutschland,7.5,DAWUM
2516,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-05-17,2022-05-10,2022-05-16,2502,7,AfD,Alternative für Deutschland,8.0,DAWUM
2521,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2022-05-20,2022-05-17,2022-05-19,1162,7,AfD,Alternative für Deutschland,10.0,DAWUM
2522,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-05-21,2022-05-11,2022-05-17,1425,7,AfD,Alternative für Deutschland,10.0,DAWUM
2523,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-05-22,2022-05-16,2022-05-20,1214,7,AfD,Alternative für Deutschland,10.0,DAWUM
2524,0,Bundestag,Bundestag,Civey,Spiegel Online,Online,2022-05-23,2022-05-16,2022-05-23,10050,7,AfD,Alternative für Deutschland,11.0,DAWUM
2525,0,Bundestag,Bundestag,INSA,BILD,Online,2022-05-23,2022-05-20,2022-05-23,2100,7,AfD,Alternative für Deutschland,10.5,DAWUM
2526,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-05-24,2022-05-17,2022-05-23,2505,7,AfD,Alternative für Deutschland,9.0,DAWUM
2531,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2022-05-27,2022-05-06,2022-05-18,1118,7,AfD,Alternative für Deutschland,9.0,DAWUM
2533,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-05-28,2022-05-17,2022-05-24,1422,7,AfD,Alternative für Deutschland,9.0,DAWUM
2534,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-05-28,2022-05-23,2022-05-27,1337,7,AfD,Alternative für Deutschland,9.0,DAWUM
2536,0,Bundestag,Bundestag,INSA,BILD,Online,2022-05-31,2022-05-27,2022-05-30,2056,7,AfD,Alternative für Deutschland,10.0,DAWUM
2537,0,Bundestag,Bundestag,GMS,GMS,Telefonisch,2022-05-31,2022-05-25,2022-05-30,1005,7,AfD,Alternative für Deutschland,7.0,DAWUM
2538,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-05-31,2022-05-24,2022-05-30,2004,7,AfD,Alternative für Deutschland,9.0,DAWUM
2539,0,Bundestag,Bundestag,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Online,2022-06-01,2022-05-30,2022-06-01,1500,7,AfD,Alternative für Deutschland,9.0,DAWUM
2540,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2022-06-02,2022-05-30,2022-06-01,1337,7,AfD,Alternative für Deutschland,11.0,DAWUM
2541,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-06-04,2022-05-24,2022-05-31,1428,7,AfD,Alternative für Deutschland,8.0,DAWUM
2542,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-06-04,2022-05-30,2022-06-03,1501,7,AfD,Alternative für Deutschland,9.0,DAWUM
2543,0,Bundestag,Bundestag,INSA,BILD,Online,2022-06-07,2022-06-03,2022-06-07,2055,7,AfD,Alternative für Deutschland,10.5,DAWUM
2544,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-06-07,2022-05-31,2022-06-03,2002,7,AfD,Alternative für Deutschland,10.0,DAWUM
2546,0,Bundestag,Bundestag,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Online,2022-06-08,2022-06-07,2022-06-08,1603,7,AfD,Alternative für Deutschland,13.0,DAWUM
2547,0,Bundestag,Bundestag,YouGov,YouGov,Online,2022-06-10,2022-06-03,2022-06-07,1633,7,AfD,Alternative für Deutschland,12.0,DAWUM
2550,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-06-11,2022-06-01,2022-06-07,1428,7,AfD,Alternative für Deutschland,8.0,DAWUM
2551,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-06-12,2022-06-07,2022-06-10,1203,7,AfD,Alternative für Deutschland,10.0,DAWUM
2553,0,Bundestag,Bundestag,Ipsos,Ipsos,Online,2022-06-13,2022-06-03,2022-06-07,1000,7,AfD,Alternative für Deutschland,10.0,DAWUM
2554,0,Bundestag,Bundestag,INSA,BILD,Online,2022-06-14,2022-06-10,2022-06-13,2082,7,AfD,Alternative für Deutschland,10.5,DAWUM
2555,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-06-14,2022-06-07,2022-06-13,2511,7,AfD,Alternative für Deutschland,9.0,DAWUM
2559,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2022-06-17,2022-06-13,2022-06-15,1133,7,AfD,Alternative für Deutschland,10.0,DAWUM
2561,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-06-18,2022-06-08,2022-06-14,1895,7,AfD,Alternative für Deutschland,9.0,DAWUM
2562,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-06-19,2022-06-13,2022-06-17,1501,7,AfD,Alternative für Deutschland,10.0,DAWUM
2566,0,Bundestag,Bundestag,INSA,BILD,Online,2022-06-20,2022-06-17,2022-06-20,2063,7,AfD,Alternative für Deutschland,10.0,DAWUM
2567,0,Bundestag,Bundestag,GMS,GMS,Telefonisch,2022-06-21,2022-06-15,2022-06-20,1003,7,AfD,Alternative für Deutschland,8.0,DAWUM
2568,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-06-21,2022-06-14,2022-06-20,2504,7,AfD,Alternative für Deutschland,9.0,DAWUM
2572,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2022-06-22,2022-06-03,2022-06-17,1046,7,AfD,Alternative für Deutschland,10.0,DAWUM
2571,0,Bundestag,Bundestag,Infratest dimap,ARD-Morgenmagazin,Telefon & Online,2022-06-24,2022-06-21,2022-06-22,1248,7,AfD,Alternative für Deutschland,12.0,DAWUM
2573,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-06-25,2022-06-14,2022-06-21,1769,7,AfD,Alternative für Deutschland,10.0,DAWUM
2574,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-06-26,2022-06-20,2022-06-24,1414,7,AfD,Alternative für Deutschland,11.0,DAWUM
2575,0,Bundestag,Bundestag,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Online,2022-06-26,2022-06-21,2022-06-26,2430,7,AfD,Alternative für Deutschland,12.0,DAWUM
2576,0,Bundestag,Bundestag,INSA,BILD,Online,2022-06-27,2022-06-24,2022-06-27,2101,7,AfD,Alternative für Deutschland,10.5,DAWUM
2577,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-06-28,2022-06-21,2022-06-27,2500,7,AfD,Alternative für Deutschland,9.0,DAWUM
2580,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2022-07-01,2022-06-28,2022-06-30,1186,7,AfD,Alternative für Deutschland,10.0,DAWUM
2582,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-07-02,2022-06-21,2022-06-28,1410,7,AfD,Alternative für Deutschland,10.0,DAWUM
2583,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-07-03,2022-06-27,2022-07-01,1253,7,AfD,Alternative für Deutschland,11.0,DAWUM
2584,0,Bundestag,Bundestag,INSA,BILD,Online,2022-07-05,2022-07-01,2022-07-04,2066,7,AfD,Alternative für Deutschland,11.0,DAWUM
2585,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-07-05,2022-06-28,2022-07-04,2502,7,AfD,Alternative für Deutschland,9.0,DAWUM
2587,0,Bundestag,Bundestag,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Online,2022-07-06,2022-07-05,2022-07-06,1700,7,AfD,Alternative für Deutschland,10.0,DAWUM
2588,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2022-07-07,2022-07-04,2022-07-06,1327,7,AfD,Alternative für Deutschland,11.0,DAWUM
2589,0,Bundestag,Bundestag,Ipsos,Ipsos,Online,2022-07-08,2022-07-01,2022-07-02,1000,7,AfD,Alternative für Deutschland,10.0,DAWUM
2590,0,Bundestag,Bundestag,YouGov,YouGov,Online,2022-07-08,2022-07-01,2022-07-05,1655,7,AfD,Alternative für Deutschland,12.0,DAWUM
2591,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-07-09,2022-06-28,2022-07-05,1426,7,AfD,Alternative für Deutschland,10.0,DAWUM
2592,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-07-10,2022-07-04,2022-07-08,1202,7,AfD,Alternative für Deutschland,10.0,DAWUM
2594,0,Bundestag,Bundestag,INSA,BILD,Online,2022-07-12,2022-07-08,2022-07-11,2044,7,AfD,Alternative für Deutschland,11.0,DAWUM
2595,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-07-12,2022-07-05,2022-07-11,2503,7,AfD,Alternative für Deutschland,9.0,DAWUM
2600,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2022-07-15,2022-07-12,2022-07-14,1167,7,AfD,Alternative für Deutschland,11.0,DAWUM
2601,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-07-16,2022-07-06,2022-07-12,1433,7,AfD,Alternative für Deutschland,11.0,DAWUM
2602,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-07-16,2022-07-11,2022-07-15,1277,7,AfD,Alternative für Deutschland,11.0,DAWUM
2605,0,Bundestag,Bundestag,Civey,Spiegel Online,Online,2022-07-18,2022-07-11,2022-07-18,10018,7,AfD,Alternative für Deutschland,10.0,DAWUM
2606,0,Bundestag,Bundestag,INSA,BILD,Online,2022-07-19,2022-07-15,2022-07-18,2062,7,AfD,Alternative für Deutschland,12.0,DAWUM
2607,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-07-19,2022-07-12,2022-07-18,2501,7,AfD,Alternative für Deutschland,9.0,DAWUM
2608,0,Bundestag,Bundestag,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Online,2022-07-20,2022-07-19,2022-07-20,1400,7,AfD,Alternative für Deutschland,10.5,DAWUM
2609,0,Bundestag,Bundestag,Infratest dimap,ARD-Morgenmagazin,Telefon & Online,2022-07-22,2022-07-19,2022-07-20,1210,7,AfD,Alternative für Deutschland,12.0,DAWUM
2610,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-07-23,2022-07-13,2022-07-19,1392,7,AfD,Alternative für Deutschland,11.0,DAWUM
2611,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2022-07-24,2022-07-18,2022-07-22,1501,7,AfD,Alternative für Deutschland,12.0,DAWUM
2612,0,Bundestag,Bundestag,INSA,BILD,Online,2022-07-26,2022-07-22,2022-07-25,2043,7,AfD,Alternative für Deutschland,12.0,DAWUM
2613,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2022-07-26,2022-07-19,2022-07-25,2510,7,AfD,Alternative für Deutschland,10.0,DAWUM
2614,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2022-07-27,2022-07-08,2022-07-21,1006,7,AfD,Alternative für Deutschland,11.0,DAWUM
2615,0,Bundestag,Bundestag,GMS,GMS,Telefonisch,2022-07-27,2022-07-20,2022-07-25,1005,7,AfD,Alternative für Deutschland,10.0,DAWUM
2617,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2022-07-30,2022-07-19,2022-07-26,1413,7,AfD,Alternative für Deutschland,11.0,DAWUM
