article_id,date,year_month,month_dt,year,month_num,publication,publication_normalized,word_count,body_char_count,word_count_used,corpus_type,corpus_name,batch_id,source_archive,migration_terms_count,migration_terms_per_1000_words,has_migration_terms,security_terms_count,security_terms_per_1000_words,has_security_terms,afd_far_right_terms_count,afd_far_right_terms_per_1000_words,has_afd_far_right_terms,remigration_democracy_terms_count,remigration_democracy_terms_per_1000_words,has_remigration_democracy_terms,negative_threat_terms_count,negative_threat_terms_per_1000_words,has_negative_threat_terms,security_share_of_migration_context,afd_mentions_binary,remigration_democracy_binary,negative_threat_intensity
0465e5df1311f6aad7256f2c4d65bafba1d204fa,2013-10-17,2013-10,2013-10-01,2013,10,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,741,5432,741,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,15,20.242914979757085,1,0,0.0,0,0,0.0,0,1,1.349527665317139,1,5,6.747638326585695,1,0.0,0,1,6.747638326585695
0da87026afbbf12f3706ee47903024fdd0038c6e,2013-10-15,2013-10,2013-10-01,2013,10,Die Welt,die welt,491,3733,491,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,12,24.43991853360489,1,1,2.0366598778004072,1,0,0.0,0,0,0.0,0,0,0.0,0,0.08333333333333333,0,0,0.0
0f38083e4113f7853762d7d80b83e371b6af772a,2013-10-03,2013-10,2013-10-01,2013,10,Rheinische Post,rheinische post,517,3665,517,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,20,38.684719535783366,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0
0fb16085ae65857bfb376d19c519b7465c6e48f5,2013-10-18,2013-10,2013-10-01,2013,10,Berliner Zeitung,berliner zeitung,551,4038,551,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,12,21.77858439201452,1,0,0.0,0,0,0.0,0,0,0.0,0,3,5.44464609800363,1,0.0,0,0,5.44464609800363
0fc3d07f8e1689971501631006f59127dab3be5c,2013-10-05,2013-10,2013-10-01,2013,10,Rheinische Post,rheinische post,543,3939,543,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,20,36.83241252302026,1,0,0.0,0,0,0.0,0,0,0.0,0,2,3.6832412523020257,1,0.0,0,0,3.6832412523020257
0ffc7fd54fac192d9391698340f9591251ef36d8,2013-10-24,2013-10,2013-10-01,2013,10,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,1388,9158,1388,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,15,10.806916426512968,1,1,0.7204610951008645,1,0,0.0,0,0,0.0,0,10,7.204610951008646,1,0.06666666666666667,0,0,7.204610951008646
13fb3ef48c6a033f50d364aee8cd97aa98302c3d,2013-10-02,2013-10,2013-10-01,2013,10,Südwest Presse,südwest presse,297,2123,297,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,11,37.03703703703704,1,4,13.468013468013469,1,0,0.0,0,0,0.0,0,5,16.835016835016834,1,0.36363636363636365,0,0,16.835016835016834
163874b372b586e1106724de763c1da22bbfe7b3,2013-10-25,2013-10,2013-10-01,2013,10,Die Welt,die welt,664,4831,664,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,1,1.5060240963855422,1,3,4.518072289156627,1,0,0.0,0,0,0.0,0,1,1.5060240963855422,1,3.0,0,0,1.5060240963855422
17a6e0da977f686d45f7a34bd102af6a7780ce26,2013-10-22,2013-10,2013-10-01,2013,10,Berliner Zeitung,berliner zeitung,268,1885,268,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,5,18.65671641791045,1,2,7.462686567164179,1,0,0.0,0,1,3.7313432835820897,1,1,3.7313432835820897,1,0.4,0,1,3.7313432835820897
1809f46cb792d18411344a21d1fe2784de76489c,2013-10-10,2013-10,2013-10-01,2013,10,Berliner Zeitung,berliner zeitung,560,4102,560,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,16,28.571428571428573,1,5,8.928571428571429,1,0,0.0,0,0,0.0,0,1,1.7857142857142858,1,0.3125,0,0,1.7857142857142858
18f5df174aac591278201cc9e9e7a8922b5f7773,2013-10-17,2013-10,2013-10-01,2013,10,Die Welt,die welt,1084,8014,1084,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,18,16.605166051660518,1,5,4.612546125461255,1,4,3.690036900369004,1,4,3.690036900369004,1,15,13.837638376383763,1,0.2777777777777778,1,1,13.837638376383763
196500d0d48a05937df243872c2a2992a4454341,2013-10-17,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,510,3914,510,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,18,35.294117647058826,1,3,5.882352941176471,1,0,0.0,0,0,0.0,0,0,0.0,0,0.16666666666666666,0,0,0.0
1ba6470423f86b78c9fe84903ff96248dbe0b056,2013-10-17,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,495,3645,495,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,22,44.44444444444444,1,8,16.161616161616163,1,0,0.0,0,0,0.0,0,1,2.0202020202020203,1,0.36363636363636365,0,0,2.0202020202020203
1d5aa1fe0515e4ea9c452514ead03f19ac558aa4,2013-10-18,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,395,2973,395,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,10,25.31645569620253,1,8,20.253164556962027,1,0,0.0,0,0,0.0,0,0,0.0,0,0.8,0,0,0.0
24bf87123a584696ec09cb78f32d20caae98283f,2013-10-08,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,222,1692,222,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,14,63.06306306306306,1,0,0.0,0,0,0.0,0,2,9.00900900900901,1,0,0.0,0,0.0,0,1,0.0
25bd73b9e6f74e3aea33617597405e553ad606b1,2013-10-25,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,353,2515,353,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,16,45.32577903682719,1,0,0.0,0,0,0.0,0,0,0.0,0,1,2.8328611898016995,1,0.0,0,0,2.8328611898016995
27c3adc230cf7f0b899cb5d412293901b81b12de,2013-10-19,2013-10,2013-10-01,2013,10,Rheinische Post,rheinische post,209,1514,209,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,4,19.138755980861244,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0
29403ebb84b3902d7dd9b27b07f592e0c7d0b71e,2013-10-18,2013-10,2013-10-01,2013,10,Rheinische Post,rheinische post,300,2180,300,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,6,20.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0
29ae245c759a6e07077795cfe50cece714a7433c,2013-10-28,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,384,2948,384,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,15,39.0625,1,11,28.645833333333332,1,0,0.0,0,0,0.0,0,1,2.6041666666666665,1,0.7333333333333333,0,0,2.6041666666666665
2af0b220f92bc93d23bf72832a650f75438c629b,2013-10-19,2013-10,2013-10-01,2013,10,Der Tagesspiegel,der tagesspiegel,670,4775,670,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,8,11.940298507462687,1,4,5.970149253731344,1,5,7.462686567164179,1,1,1.492537313432836,1,7,10.447761194029852,1,0.5,1,1,10.447761194029852
330921e78d91f572aa8c3618aaa66a526694fb31,2013-10-15,2013-10,2013-10-01,2013,10,Die Welt,die welt,387,2871,387,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,9,23.25581395348837,1,0,0.0,0,0,0.0,0,0,0.0,0,1,2.5839793281653747,1,0.0,0,0,2.5839793281653747
33fec95a5a4c6fba07509fa5bfc49a3b88807b19,2013-10-16,2013-10,2013-10-01,2013,10,Die Welt,die welt,426,3374,426,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,3,7.042253521126761,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0
3555b87584ead5a0504236cdbdc937384be9e0db,2013-10-18,2013-10,2013-10-01,2013,10,Die Welt,die welt,501,3815,501,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,21,41.91616766467066,1,1,1.996007984031936,1,0,0.0,0,0,0.0,0,0,0.0,0,0.047619047619047616,0,0,0.0
39fb2fe500338510dd89d20412b87af2562919cf,2013-10-19,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,241,1723,241,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,6,24.896265560165975,1,7,29.04564315352697,1,0,0.0,0,0,0.0,0,2,8.298755186721992,1,1.1666666666666667,0,0,8.298755186721992
3a071b1c31865d256ffac8303dbbb78b759434f6,2013-10-25,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,282,2133,282,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,15,53.191489361702125,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0
3e16c9d09c41229fd90cd10d258c8d6b9f91a4eb,2013-10-30,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,568,3946,568,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,21,36.971830985915496,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0
4150f5ede43988cc5505778c6ac2b6376770d466,2013-10-01,2013-10,2013-10-01,2013,10,Der Tagesspiegel,der tagesspiegel,904,6145,904,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,11,12.168141592920353,1,1,1.1061946902654867,1,0,0.0,0,1,1.1061946902654867,1,6,6.6371681415929205,1,0.09090909090909091,0,1,6.6371681415929205
444443c995839ba8982c219473e75f57fd1fe3e8,2013-10-08,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,285,2118,285,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,11,38.59649122807018,1,0,0.0,0,0,0.0,0,0,0.0,0,1,3.508771929824561,1,0.0,0,0,3.508771929824561
45f135986ac721d047b07462b7dc1c0f73010615,2013-10-29,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,813,5787,813,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,12,14.760147601476016,1,0,0.0,0,0,0.0,0,0,0.0,0,1,1.2300123001230012,1,0.0,0,0,1.2300123001230012
4925defabd99a9444371a41965c68a0595c79784,2013-10-11,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,689,4924,689,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,13,18.867924528301888,1,1,1.4513788098693758,1,0,0.0,0,1,1.4513788098693758,1,3,4.354136429608127,1,0.07692307692307693,0,1,4.354136429608127
493f18ba0d539a6a788e73c64a6a46e8140009f0,2013-10-23,2013-10,2013-10-01,2013,10,Berliner Zeitung,berliner zeitung,527,3642,527,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,16,30.36053130929791,1,0,0.0,0,0,0.0,0,0,0.0,0,2,3.795066413662239,1,0.0,0,0,3.795066413662239
4a1e609cef8bf7672d08419702f8dbc53b1aef12,2013-10-11,2013-10,2013-10-01,2013,10,Südwest Presse,südwest presse,277,2075,277,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,10,36.101083032490976,1,11,39.711191335740075,1,0,0.0,0,0,0.0,0,0,0.0,0,1.1,0,0,0.0
4ad3372188351b1125392d9e3e1c547682db4240,2013-10-02,2013-10,2013-10-01,2013,10,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,2307,15201,2307,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,45,19.50585175552666,1,3,1.3003901170351104,1,2,0.8669267446900737,1,0,0.0,0,15,6.501950585175552,1,0.06666666666666667,1,0,6.501950585175552
50570d9799a364c207940c1888ef64739bd37685,2013-10-22,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,512,3367,512,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,7,13.671875,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0
530b7aa71665ec39fe07ffbfb5fa2aed44859289,2013-10-25,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,412,3032,412,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,9,21.844660194174757,1,0,0.0,0,0,0.0,0,0,0.0,0,4,9.70873786407767,1,0.0,0,0,9.70873786407767
556981f2dc05e0d9c2365061fc52913019ace024,2013-10-17,2013-10,2013-10-01,2013,10,Berliner Zeitung,berliner zeitung,280,1878,280,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,7,25.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0
5711d33869d258e7ee8845fb46d4c7977a8c6734,2013-10-14,2013-10,2013-10-01,2013,10,Berliner Zeitung,berliner zeitung,462,3295,462,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,13,28.138528138528137,1,0,0.0,0,0,0.0,0,0,0.0,0,1,2.1645021645021645,1,0.0,0,0,2.1645021645021645
58432a5e841ae22d88c14f698d6c8c37029da33a,2013-10-05,2013-10,2013-10-01,2013,10,Berliner Zeitung,berliner zeitung,990,7029,990,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,1,1.0101010101010102,1,0,0.0,0,1,1.0101010101010102,1,0,0.0,0,0,0.0,0,0.0,1,0,0.0
61221e0b439e65141e620d33027342a1ab74fb3d,2013-10-03,2013-10,2013-10-01,2013,10,Rheinische Post,rheinische post,227,1815,227,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,2,8.810572687224669,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0
68081604f48cd5a9be196c9a4f25ce79136f9e60,2013-10-25,2013-10,2013-10-01,2013,10,Die Welt,die welt,786,5902,786,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,6,7.633587786259542,1,5,6.361323155216285,1,1,1.272264631043257,1,0,0.0,0,5,6.361323155216285,1,0.8333333333333334,1,0,6.361323155216285
697367d8776d5172bd684217d47157d1eb4a6d60,2013-10-21,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,412,3019,412,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,5,12.135922330097088,1,15,36.407766990291265,1,0,0.0,0,0,0.0,0,2,4.854368932038835,1,3.0,0,0,4.854368932038835
6f428247196a85cf19c1c05ea23860fd978c4fd7,2013-10-31,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,332,2232,332,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,4,12.048192771084338,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0
7084ca8092cf63bee1974be9fe84d1b805b68e8f,2013-10-01,2013-10,2013-10-01,2013,10,Berliner Zeitung,berliner zeitung,503,3581,503,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,15,29.821073558648113,1,5,9.940357852882704,1,0,0.0,0,0,0.0,0,1,1.9880715705765408,1,0.3333333333333333,0,0,1.9880715705765408
71d69bdff8fe564712359ccd765ab58128ec086a,2013-10-15,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,386,2884,386,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,17,44.04145077720207,1,5,12.953367875647668,1,0,0.0,0,0,0.0,0,0,0.0,0,0.29411764705882354,0,0,0.0
7463e5beccec47927c02cfdba111e682fd99cd59,2013-10-23,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,414,2827,414,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,15,36.231884057971016,1,0,0.0,0,0,0.0,0,0,0.0,0,2,4.830917874396135,1,0.0,0,0,4.830917874396135
754d8a982af1567ddcd4da870e205da1be86281b,2013-10-14,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,591,4247,591,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,16,27.072758037225043,1,0,0.0,0,0,0.0,0,0,0.0,0,1,1.6920473773265652,1,0.0,0,0,1.6920473773265652
772ea4c88cc2585c10d8796eb48d72a9c663fde7,2013-10-05,2013-10,2013-10-01,2013,10,Der Tagesspiegel,der tagesspiegel,774,5497,774,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,37,47.80361757105943,1,2,2.5839793281653747,1,0,0.0,0,1,1.2919896640826873,1,3,3.875968992248062,1,0.05405405405405406,0,1,3.875968992248062
7789395de6a6584d5ebec700fd47f07eeeddb06b,2013-10-17,2013-10,2013-10-01,2013,10,Der Tagesspiegel,der tagesspiegel,425,2868,425,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,9,21.176470588235293,1,10,23.529411764705884,1,0,0.0,0,0,0.0,0,1,2.3529411764705883,1,1.1111111111111112,0,0,2.3529411764705883
794d9cd8dc3f22c7244478075adb7406a552dd60,2013-10-16,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,370,2618,370,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,21,56.75675675675676,1,4,10.81081081081081,1,0,0.0,0,0,0.0,0,1,2.7027027027027026,1,0.19047619047619047,0,0,2.7027027027027026
7a2995072760da3e20f959b0456c9155a689ab2b,2013-10-15,2013-10,2013-10-01,2013,10,Berliner Zeitung,berliner zeitung,702,4884,702,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,8,11.396011396011396,1,18,25.641025641025642,1,2,2.849002849002849,1,0,0.0,0,6,8.547008547008547,1,2.25,1,0,8.547008547008547
846da6a668a8126bed0ff1bdac7adce2810d42cb,2013-10-19,2013-10,2013-10-01,2013,10,Südwest Presse,südwest presse,515,3952,515,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,22,42.71844660194175,1,8,15.533980582524272,1,1,1.941747572815534,1,0,0.0,0,0,0.0,0,0.36363636363636365,1,0,0.0
8484c0f175ff20acc70890ca1705838da7278b4a,2013-10-15,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,1136,7612,1136,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,10,8.80281690140845,1,18,15.845070422535212,1,2,1.7605633802816902,1,0,0.0,0,9,7.922535211267606,1,1.8,1,0,7.922535211267606
8503c885b4e91513fdad615f1a6a47262ce2e75c,2013-10-23,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,554,3971,554,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,16,28.880866425992778,1,0,0.0,0,1,1.8050541516245486,1,0,0.0,0,2,3.6101083032490973,1,0.0,1,0,3.6101083032490973
86b730a0cb1ff8fa6f714788dc4341dcdc10c48b,2013-10-09,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,320,2302,320,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,9,28.125,1,0,0.0,0,0,0.0,0,0,0.0,0,1,3.125,1,0.0,0,0,3.125
892c143cd44682e6e88e66e0452db4d89304c902,2013-10-26,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,268,2006,268,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,6,22.388059701492537,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0
8a27910d49d17613d34b7a589e528a8ec456ec8b,2013-10-25,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,530,3730,530,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,8,15.09433962264151,1,0,0.0,0,0,0.0,0,0,0.0,0,3,5.660377358490566,1,0.0,0,0,5.660377358490566
8aeecd5a19b47c254e7cd4a776bf0bfd90f8833d,2013-10-21,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,244,1650,244,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,8,32.78688524590164,1,1,4.098360655737705,1,0,0.0,0,0,0.0,0,1,4.098360655737705,1,0.125,0,0,4.098360655737705
8e4771daeb928ccefcdf3f8e17ad0fb703c89f17,2013-10-05,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,260,1892,260,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,1,3.8461538461538463,1,5,19.23076923076923,1,0,0.0,0,0,0.0,0,0,0.0,0,5.0,0,0,0.0
8f6cd357087a2bfb365d93c5c87941084872b3c0,2013-10-02,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,409,2853,409,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,2,4.88997555012225,1,1,2.444987775061125,1,0,0.0,0,4,9.7799511002445,1,1,2.444987775061125,1,0.5,0,1,2.444987775061125
9023c3f1b3c89642f59ec772e6179b0d535d1b45,2013-10-08,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,701,5197,701,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,2,2.8530670470756063,1,0,0.0,0,0,0.0,0,1,1.4265335235378032,1,0,0.0,0,0.0,0,1,0.0
91889200e16073c674e402b09398a52173f4bf8e,2013-10-26,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,1025,7389,1025,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,11,10.731707317073171,1,8,7.804878048780488,1,0,0.0,0,1,0.975609756097561,1,0,0.0,0,0.7272727272727273,0,1,0.0
96325145880983beada3aa4fe1166b9271b5c039,2013-10-26,2013-10,2013-10-01,2013,10,Südwest Presse,südwest presse,548,3923,548,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,9,16.423357664233578,1,0,0.0,0,0,0.0,0,0,0.0,0,1,1.8248175182481752,1,0.0,0,0,1.8248175182481752
96b42b889c4329ece1fc43ed652633006fe9b61f,2013-10-14,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,410,3185,410,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,12,29.26829268292683,1,9,21.951219512195124,1,0,0.0,0,0,0.0,0,1,2.4390243902439024,1,0.75,0,0,2.4390243902439024
991dd4d0079dbc3731bb442dbe71c3e3e6c5ae88,2013-10-19,2013-10,2013-10-01,2013,10,Berliner Zeitung,berliner zeitung,735,5384,735,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,37,50.34013605442177,1,2,2.7210884353741496,1,0,0.0,0,1,1.3605442176870748,1,3,4.081632653061225,1,0.05405405405405406,0,1,4.081632653061225
99fdb31e2828d3c153aa13f796e87b91c910f1fb,2013-10-12,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,425,2933,425,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,2,4.705882352941177,1,6,14.117647058823529,1,0,0.0,0,0,0.0,0,5,11.764705882352942,1,3.0,0,0,11.764705882352942
9ea302b4e997ce5d7cf14ce6e3fa79bd155341e1,2013-10-29,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,408,2925,408,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,3,7.352941176470588,1,0,0.0,0,0,0.0,0,0,0.0,0,6,14.705882352941176,1,0.0,0,0,14.705882352941176
9f822b59bf48d3f21d257b5a65f3aae2d4c5e209,2013-10-21,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,380,2781,380,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,18,47.36842105263158,1,1,2.6315789473684212,1,0,0.0,0,0,0.0,0,1,2.6315789473684212,1,0.05555555555555555,0,0,2.6315789473684212
9f980a12bb7e0df1e1512c99c650a51ed3fe2536,2013-10-21,2013-10,2013-10-01,2013,10,Der Tagesspiegel,der tagesspiegel,512,3633,512,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,24,46.875,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0
a03272272007b507c92e39e18ced6e8556529ce9,2013-10-26,2013-10,2013-10-01,2013,10,Der Tagesspiegel,der tagesspiegel,1024,7237,1024,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,21,20.5078125,1,0,0.0,0,0,0.0,0,0,0.0,0,8,7.8125,1,0.0,0,0,7.8125
a25635a88c949f59807927de7260823df04569f0,2013-10-08,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,550,3985,550,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,19,34.54545454545455,1,1,1.8181818181818181,1,1,1.8181818181818181,1,0,0.0,0,3,5.454545454545454,1,0.05263157894736842,1,0,5.454545454545454
a2e4a290a2835e4d18664d3154b69fdec5e109ba,2013-10-09,2013-10,2013-10-01,2013,10,Berliner Zeitung,berliner zeitung,322,2227,322,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,6,18.633540372670808,1,2,6.211180124223603,1,0,0.0,0,2,6.211180124223603,1,4,12.422360248447205,1,0.3333333333333333,0,1,12.422360248447205
a5e584accf4d7c225639b03d33138edc4f0917d6,2013-10-13,2013-10,2013-10-01,2013,10,Welt am Sonntag,welt am sonntag,319,2453,319,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,4,12.539184952978056,1,2,6.269592476489028,1,0,0.0,0,0,0.0,0,0,0.0,0,0.5,0,0,0.0
a64c1c83dc931f18125539a0555fe8063d023ef8,2013-10-18,2013-10,2013-10-01,2013,10,Die Welt,die welt,912,6482,912,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,10,10.964912280701755,1,6,6.578947368421052,1,0,0.0,0,1,1.0964912280701755,1,2,2.192982456140351,1,0.6,0,1,2.192982456140351
aab21e2fb6e3e68f9395de7a96bf3f58b72122bc,2013-10-14,2013-10,2013-10-01,2013,10,Berliner Zeitung,berliner zeitung,805,5443,805,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,9,11.180124223602485,1,1,1.2422360248447204,1,0,0.0,0,1,1.2422360248447204,1,3,3.7267080745341614,1,0.1111111111111111,0,1,3.7267080745341614
ab81f45b39c82bce90dd59603978662c3dbafb56,2013-10-07,2013-10,2013-10-01,2013,10,Frankfurter Rundschau,frankfurter rundschau,242,1818,242,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,8,33.05785123966942,1,3,12.396694214876034,1,3,12.396694214876034,1,0,0.0,0,0,0.0,0,0.375,1,0,0.0
b0576292fc0883182cfabcffba4e1b98b73b35d4,2013-10-12,2013-10,2013-10-01,2013,10,"taz, die tageszeitung",taz die tageszeitung,803,5619,803,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,31,38.605230386052305,1,1,1.2453300124533002,1,1,1.2453300124533002,1,0,0.0,0,9,11.207970112079702,1,0.03225806451612903,1,0,11.207970112079702
b0dd499261e04b414502cb89af91e0c31118c3f4,2013-10-19,2013-10,2013-10-01,2013,10,Der Tagesspiegel,der tagesspiegel,643,4370,643,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,14,21.77293934681182,1,3,4.665629860031104,1,1,1.5552099533437014,1,0,0.0,0,3,4.665629860031104,1,0.21428571428571427,1,0,4.665629860031104
b2b818af2a25eb819ca68fbed6627f9c44049369,2013-10-31,2013-10,2013-10-01,2013,10,Der Tagesspiegel,der tagesspiegel,813,5779,813,main_monthly,Main Corpus,2013-10,2013-10(141).ZIP,2,2.4600246002460024,1,4,4.920049200492005,1,1,1.2300123001230012,1,2,2.4600246002460024,1,5,6.150061500615006,1,2.0,1,1,6.150061500615006
