batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Fiel die Regierung auf einen Bluff herein_.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Fiel die Regierung auf einen Bluff herein_.PDF,Fiel die Regierung auf einen Bluff herein?,fiel die regierung auf einen bluff herein,Berliner Zeitung,berliner zeitung,26. Februar 2024,,1142,8761,1783e17446c526c22cff5f424436eb42b2f342af,,unique,keep,,no,,no,,,POLITIK; S. 14,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Filmliebe ist jung und manchmal alt Die diesjährige Berlinale war politisch, gerade weil sie das gan(2).PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Filmliebe ist jung und manchmal alt Die diesjährige Berlinale war politisch, gerade weil sie das gan(2).PDF","Filmliebe ist jung und manchmal alt Die diesjährige Berlinale war politisch, gerade weil sie das ganz Private",filmliebe ist jung und manchmal alt die diesjährige berlinale war politisch gerade weil sie das ganz private,Welt am Sonntag,welt am sonntag,25. Februar 2024,Gold,1797,12176,4fc5ff1d501496faad4b015260c5b1c0f79f1750,exact_007,duplicate_exact,drop,duplicate_exact,no,,no,,"Dropped in favor of representative file: Filmliebe ist jung und manchmal alt Die diesjährige Berlinale war politisch, gerade weil sie das gan.PDF (exact_007).",Kultur; S. 39; Ausg. 8,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Filmliebe ist jung und manchmal alt Die diesjährige Berlinale war politisch, gerade weil sie das gan.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Filmliebe ist jung und manchmal alt Die diesjährige Berlinale war politisch, gerade weil sie das gan.PDF","Filmliebe ist jung und manchmal alt Die diesjährige Berlinale war politisch, gerade weil sie das ganz Private",filmliebe ist jung und manchmal alt die diesjährige berlinale war politisch gerade weil sie das ganz private,Welt am Sonntag,welt am sonntag,24. Februar 2024,Gold,1797,12176,4fc5ff1d501496faad4b015260c5b1c0f79f1750,exact_007,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Representative kept for exact_007.,Kultur; S. 39; Ausg. 8,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,GANZ SCHÖN WACKELIG Wie können sich gesellschaftliche Stimmungen ganz plötzlich drehen_ Die Theorie.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\GANZ SCHÖN WACKELIG Wie können sich gesellschaftliche Stimmungen ganz plötzlich drehen_ Die Theorie.PDF,GANZ SCHÖN WACKELIG Wie können sich gesellschaftliche Stimmungen ganz plötzlich drehen? Die Theorie,ganz schön wackelig wie können sich gesellschaftliche stimmungen ganz plötzlich drehen die theorie,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,1. Februar 2024,"Sibylle Anderl, Ulrich Schnabel",1807,12857,e346c84bfd752b8572ea85960b43388df3a9f260,,unique,keep,,no,,no,,,WISSEN;GANZ SCHÖN WACKELIG; S. 30; Ausg. 6,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Gedenken ist wichtiger denn je Mit zwei Veranstaltungen wurde in Mettmann am Samstag den Opfern des.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Gedenken ist wichtiger denn je Mit zwei Veranstaltungen wurde in Mettmann am Samstag den Opfern des.PDF,Gedenken ist wichtiger denn je Mit zwei Veranstaltungen wurde in Mettmann am Samstag den Opfern des,gedenken ist wichtiger denn je mit zwei veranstaltungen wurde in mettmann am samstag den opfern des,Rheinische Post,rheinische post,Montag 29. Januar 2024,Cristina Segovia Buendía,829,6017,f52077a3e4c90844d941682030b131c9029d138f,,unique,keep,,no,,no,,,S. 25,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Gegen-Ruck Anna Klöpper über das Unwort des Jahres.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Gegen-Ruck Anna Klöpper über das Unwort des Jahres.PDF,Gegen-Ruck Anna Klöpper über das Unwort des Jahres,gegenruck anna klöpper über das unwort des jahres,"taz, die tageszeitung",taz die tageszeitung,Dienstag 16. Januar 2024,Anna Klöpper,311,2073,596d4b2ef3e9e091710d2d91701711671ce67e27,,unique,drop,commentary_noncore,no,,no,,,MEINUNG UND DISKUSSION; S. 12,yes,commentary_noncore
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Geheimer Plan gegen Deutschland im Theater.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Geheimer Plan gegen Deutschland im Theater.PDF,Geheimer Plan gegen Deutschland im Theater,geheimer plan gegen deutschland im theater,Frankfurter Rundschau,frankfurter rundschau,Freitag 19. Januar 2024,,662,4612,99ef6ca46d49594a5954bf5ca33b909df400cb70,,unique,keep,,no,,no,,,POLITIK; S. 5,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Geheimtreffen der AfD kein Einzelfall Rechte, Neonazis und Unternehmer kamen schon häufiger zusammen.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Geheimtreffen der AfD kein Einzelfall Rechte, Neonazis und Unternehmer kamen schon häufiger zusammen.PDF","Geheimtreffen der AfD kein Einzelfall; Rechte, Neonazis und Unternehmer kamen schon häufiger zusammen.",geheimtreffen der afd kein einzelfall rechte neonazis und unternehmer kamen schon häufiger zusammen,"taz, die tageszeitung",taz die tageszeitung,Dienstag 16. Januar 2024,Gareth Joswig,555,4063,91de7928eb16afc4c7af22179fb14560fd1bd187,,unique,keep,,no,,no,,,INLAND; S. 7,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Geheimtreffen in Potsdamer Villa.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Geheimtreffen in Potsdamer Villa.PDF,Geheimtreffen in Potsdamer Villa,geheimtreffen in potsdamer villa,Der Tagesspiegel,der tagesspiegel,Donnerstag 11. Januar 2024,,1199,8802,b16f070e2bfa9a2b6f3720b89301e7615d8757bc,,unique,keep,,no,,no,,,POLITIK; Politik; S. 6,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Gemeinsam laut werden(2).PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Gemeinsam laut werden(2).PDF,Gemeinsam laut werden,gemeinsam laut werden,Rheinische Post,rheinische post,Samstag 27. Januar 2024,,293,1980,1c224cd654ea9c3a36802faa2e0113bef52f3979,exact_008,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: Gemeinsam laut werden.PDF (exact_008).,S. 35,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Gemeinsam laut werden.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Gemeinsam laut werden.PDF,Gemeinsam laut werden,gemeinsam laut werden,Rheinische Post,rheinische post,Samstag 27. Januar 2024,,293,1980,1c224cd654ea9c3a36802faa2e0113bef52f3979,exact_008,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Representative kept for exact_008.,S. 35,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Gernot Mörig war der Zahnarzt von Volker Pispers Der Kabarettist räumt ein, an einem Abendessen mit(2).PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Gernot Mörig war der Zahnarzt von Volker Pispers Der Kabarettist räumt ein, an einem Abendessen mit(2).PDF","Gernot Mörig war der Zahnarzt von Volker Pispers Der Kabarettist räumt ein, an einem Abendessen mit Mörig",gernot mörig war der zahnarzt von volker pispers der kabarettist räumt ein an einem abendessen mit mörig,Rheinische Post,rheinische post,Montag 22. Januar 2024,Marc Ingel,349,2372,15ce89768732531d43c7101fb2e7e8711a53e462,exact_009,duplicate_exact,drop,duplicate_exact,no,,no,,"Dropped in favor of representative file: Gernot Mörig war der Zahnarzt von Volker Pispers Der Kabarettist räumt ein, an einem Abendessen mit.PDF (exact_009).",S. 16,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Gernot Mörig war der Zahnarzt von Volker Pispers Der Kabarettist räumt ein, an einem Abendessen mit.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Gernot Mörig war der Zahnarzt von Volker Pispers Der Kabarettist räumt ein, an einem Abendessen mit.PDF","Gernot Mörig war der Zahnarzt von Volker Pispers Der Kabarettist räumt ein, an einem Abendessen mit Mörig",gernot mörig war der zahnarzt von volker pispers der kabarettist räumt ein an einem abendessen mit mörig,Rheinische Post,rheinische post,Montag 22. Januar 2024,Marc Ingel,349,2372,15ce89768732531d43c7101fb2e7e8711a53e462,exact_009,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Representative kept for exact_009.,S. 16,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Grote sieht AfD-Parteiverbot skeptisch.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Grote sieht AfD-Parteiverbot skeptisch.PDF,Grote sieht AfD-Parteiverbot skeptisch,grote sieht afdparteiverbot skeptisch,Frankfurter Rundschau,frankfurter rundschau,Montag 12. Februar 2024,,403,3042,26e150b67fc09393dd08c1a6efad5c0ad7ec74db,,unique,keep,,no,,no,,,POLITIK; S. 5,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Große Demonstration gegen rechts am kommenden Samstag Ein breites Bündnis ruft nach dem rechten Tref(2).PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Große Demonstration gegen rechts am kommenden Samstag Ein breites Bündnis ruft nach dem rechten Tref(2).PDF,Große Demonstration gegen rechts am kommenden Samstag Ein breites Bündnis ruft nach dem rechten,grosse demonstration gegen rechts am kommenden samstag ein breites bündnis ruft nach dem rechten,Rheinische Post,rheinische post,Montag 22. Januar 2024,Uwe-Jens Ruhnau,443,3195,a82a4fd57f805c5af89bf1a27fa884b228baf342,exact_010,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: Große Demonstration gegen rechts am kommenden Samstag Ein breites Bündnis ruft nach dem rechten Tref.PDF (exact_010).,S. 15,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Große Demonstration gegen rechts am kommenden Samstag Ein breites Bündnis ruft nach dem rechten Tref.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Große Demonstration gegen rechts am kommenden Samstag Ein breites Bündnis ruft nach dem rechten Tref.PDF,Große Demonstration gegen rechts am kommenden Samstag Ein breites Bündnis ruft nach dem rechten,grosse demonstration gegen rechts am kommenden samstag ein breites bündnis ruft nach dem rechten,Rheinische Post,rheinische post,Montag 22. Januar 2024,Uwe-Jens Ruhnau,443,3195,a82a4fd57f805c5af89bf1a27fa884b228baf342,exact_010,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Representative kept for exact_010.,S. 15,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Größte Demo in Viersens Geschichte Rund 3000 Menschen kamen am Freitag zur Kundgebung auf dem Sparka.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Größte Demo in Viersens Geschichte Rund 3000 Menschen kamen am Freitag zur Kundgebung auf dem Sparka.PDF,Größte Demo in Viersens Geschichte Rund 3000 Menschen kamen am Freitag zur Kundgebung auf dem,grösste demo in viersens geschichte rund 3000 menschen kamen am freitag zur kundgebung auf dem,Rheinische Post,rheinische post,Samstag 3. Februar 2024,"Daniela Buschkamp, Martin Röse",638,4531,d297ca65a7b2a5c9def21c3fe99ff458c577ceba,,unique,keep,,no,,no,,,S. 17,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Grüne preschen bei AfD-Verbot vor.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Grüne preschen bei AfD-Verbot vor.PDF,Grüne preschen bei AfD-Verbot vor,grüne preschen bei afdverbot vor,Berliner Zeitung,berliner zeitung,27. Februar 2024,,778,5523,2502dc624cb133c90915206c218cbaf5b6d4d1d7,,unique,keep,,no,,no,,,TITEL; S. 1,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Hand in Hand  ist das neue  Unteilbar Endlich wächst der Widerstand gegen die AfD. Wer kann ihn orga.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Hand in Hand  ist das neue  Unteilbar Endlich wächst der Widerstand gegen die AfD. Wer kann ihn orga.PDF,Hand in Hand ist das neue Unteilbar ; Endlich wächst der Widerstand gegen die AfD. Wer kann ihn,hand in hand ist das neue unteilbar  endlich wächst der widerstand gegen die afd wer kann ihn,"taz, die tageszeitung",taz die tageszeitung,Dienstag 16. Januar 2024,Anastasia Zejneli,645,4331,ac87ba031bf6a734ed9097cc98a91b6ca0703c8f,,unique,keep,,no,,no,,,INLAND; S. 6,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Hilflos im Kampf gegen die AfD Der Höhenflug der Rechtspopulisten löst im Land große Sorge aus. Doch(2).PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Hilflos im Kampf gegen die AfD Der Höhenflug der Rechtspopulisten löst im Land große Sorge aus. Doch(2).PDF,Hilflos im Kampf gegen die AfD; Der Höhenflug der Rechtspopulisten löst im Land große Sorge aus. Doch noch,hilflos im kampf gegen die afd der höhenflug der rechtspopulisten löst im land grosse sorge aus doch noch,Welt am Sonntag,welt am sonntag,21. Januar 2024,Hannah Bethke,1599,11113,259d0ed4fcb87d6fc1602bb57072154e53c6239c,,unique,keep,,no,,no,,,Politik; S. 2; Ausg. 3,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Hilflos im Kampf gegen die AfD Der Höhenflug der Rechtspopulisten löst im Land große Sorge aus. Doch.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Hilflos im Kampf gegen die AfD Der Höhenflug der Rechtspopulisten löst im Land große Sorge aus. Doch.PDF,Hilflos im Kampf gegen die AfD; Der Höhenflug der Rechtspopulisten löst im Land große Sorge aus. Doch noch,hilflos im kampf gegen die afd der höhenflug der rechtspopulisten löst im land grosse sorge aus doch noch,Welt am Sonntag,welt am sonntag,20. Januar 2024,Hannah Bethke,1638,11356,df0bb3844d9566d2187fa3b3a39348c441d70169,,unique,keep,,no,,no,,,Politik; S. 2; Ausg. 3,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Hunderttausende auf der Straße.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Hunderttausende auf der Straße.PDF,Hunderttausende auf der Straße,hunderttausende auf der strasse,Frankfurter Rundschau,frankfurter rundschau,Montag 22. Januar 2024,,956,6895,dc53fd631f70990ca8b92d853b8fe781d8cdb8a1,,unique,keep,,no,,no,,,POLITIK; S. 2,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Im Osten ganz schwach.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Im Osten ganz schwach.PDF,Im Osten ganz schwach,im osten ganz schwach,Der Tagesspiegel,der tagesspiegel,Dienstag 23. Januar 2024,,907,6618,536c2f82a935713a68658bcc668cc3657c05f76b,,unique,keep,,no,,no,,,AGENDA; Politik; S. 10,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Im Umfeld des Landhauses Adlon.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Im Umfeld des Landhauses Adlon.PDF,Im Umfeld des Landhauses Adlon,im umfeld des landhauses adlon,Der Tagesspiegel,der tagesspiegel,Sonntag 14. Januar 2024,,988,7114,b7a5efab15f5b3b86fdca14ab163a5761123e5da,,unique,keep,,no,,no,,,BRANDENBURG; Brandenburg; S. B10,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Im Überlebensmodus.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Im Überlebensmodus.PDF,Im Überlebensmodus,im überlebensmodus,Berliner Zeitung,berliner zeitung,24. Januar 2024,,1707,12269,fee3b02fa6524b4160857527637e58224f7ee4e3,,unique,keep,,no,,no,,,SEITE 3; S. 3,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,In schöner Schlichtheit.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\In schöner Schlichtheit.PDF,In schöner Schlichtheit,in schöner schlichtheit,Die Welt,die welt,Dienstag 23. Januar 2024,Thomas Schmid,924,6380,b81b2d6c49299d842e88baeccd42e6d80e9b582a,,unique,keep,,no,,no,,,FORUM; LEITARTIKEL; S. 7; Ausg. 16,yes,commentary_noncore
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,INHALT.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\INHALT.PDF,INHALT,inhalt,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,25. Januar 2024,,1396,9214,3297626f1499e38e90a77e97fff3c963235ea8f4,,unique,keep,,no,,no,,,INHALT;INHALT; S. 10; Ausg. 5,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Jetzt ist ein Damm gebrochen Der Bewegungsforscher Dieter Rucht glaubt, dass sich der Protest gegen.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Jetzt ist ein Damm gebrochen Der Bewegungsforscher Dieter Rucht glaubt, dass sich der Protest gegen.PDF","Jetzt ist ein Damm gebrochen Der Bewegungsforscher Dieter Rucht glaubt, dass sich der Protest gegen rechts",jetzt ist ein damm gebrochen der bewegungsforscher dieter rucht glaubt dass sich der protest gegen rechts,"taz, die tageszeitung",taz die tageszeitung,Montag 22. Januar 2024,Konrad Litschko,623,4308,c85d9ad05cd759d66078324aaf5391afe48c6b6d,,unique,keep,,no,,no,,,SCHWERPUNKT; S. 2,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Junge Alternative spaltet AfD Mit steigendem Druck brechen in der AfD alte Konflikte wieder auf. In.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Junge Alternative spaltet AfD Mit steigendem Druck brechen in der AfD alte Konflikte wieder auf. In.PDF,Junge Alternative spaltet AfD Mit steigendem Druck brechen in der AfD alte Konflikte wieder auf. In Marl kommt,junge alternative spaltet afd mit steigendem druck brechen in der afd alte konflikte wieder auf in marl kommt,"taz, die tageszeitung",taz die tageszeitung,Freitag 23. Februar 2024,Gareth Joswig,545,3970,ebd9f3e518620c8885508f995597e013bbe3785a,,unique,keep,,no,,no,,,INLAND; S. 11,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Kampf gegen Rechtsextremismus.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Kampf gegen Rechtsextremismus.PDF,Kampf gegen Rechtsextremismus,kampf gegen rechtsextremismus,Der Tagesspiegel,der tagesspiegel,Sonntag 28. Januar 2024,,1094,7863,caa5f7fcd3cf519f139be0d1c5ad78f8b35f4bde,,unique,keep,,no,,no,,,KULTUR; Kultur; S. 12,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Kampf um Deutungshoheit.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Kampf um Deutungshoheit.PDF,Kampf um Deutungshoheit,kampf um deutungshoheit,Berliner Zeitung,berliner zeitung,26. Januar 2024,,1173,8405,6eaf0e94194bb3f3e887e2a883079d919e2f23a6,,unique,keep,,no,,no,,,BERLIN; S. 8,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Kinder auf Demos_.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Kinder auf Demos_.PDF,Kinder auf Demos?,kinder auf demos,Der Tagesspiegel,der tagesspiegel,Samstag 27. Januar 2024,,393,2735,4ce4b5e91dcffb65374647d3f55dda882da6b192,,unique,keep,,no,,no,,,BERLIN; Berlin; S. B10,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Klare Kante gegen die AfD Politik Was bei einem Geheimtreffen Rechtsextremer besprochen wurde, sorgt.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Klare Kante gegen die AfD Politik Was bei einem Geheimtreffen Rechtsextremer besprochen wurde, sorgt.PDF","Klare Kante gegen die AfD; Politik Was bei einem Geheimtreffen Rechtsextremer besprochen wurde, sorgt für",klare kante gegen die afd politik was bei einem geheimtreffen rechtsextremer besprochen wurde sorgt für,Südwest Presse,südwest presse,Freitag 26. Januar 2024,,764,5499,c23fd6674f65556cdd7f0fa8338bc4e19586bbac,,unique,keep,,no,,no,,,REGION; S. 23; Band 80; Ausg. 21,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Klasse statt Masse.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Klasse statt Masse.PDF,Klasse statt Masse,klasse statt masse,Südwest Presse,südwest presse,Dienstag 27. Februar 2024,,387,3010,7a608f2f9ac0f9a781de4059a3712d613865ac28,,unique,keep,,no,,no,,,THEMEN DES TAGES / POLITIK; S. 2; Band 80; Ausg. 48,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Krah, Kubitschek, Sellner.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Krah, Kubitschek, Sellner.PDF","Krah, Kubitschek, Sellner",krah kubitschek sellner,Der Tagesspiegel,der tagesspiegel,Samstag 13. Januar 2024,,353,2409,2af5dc18ec118d745f98645a280d3dda63758fbc,,unique,keep,,no,,no,,,BERLIN; Berlin; S. B8,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Krude Rassenideologie_.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Krude Rassenideologie_.PDF,Krude Rassenideologie?,krude rassenideologie,Der Tagesspiegel,der tagesspiegel,Sonntag 28. Januar 2024,,1454,10542,b66f54a610929b896403343993ce60e2bf0d9f0d,,unique,keep,,no,,no,,,BRANDENBURG; Brandenburg; S. B10,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Könnte das Geheimtreffen in Potsdam der AfD sogar nutzen_ Abwiegelnd, aber mit leisem Triumph reagie.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Könnte das Geheimtreffen in Potsdam der AfD sogar nutzen_ Abwiegelnd, aber mit leisem Triumph reagie.PDF","Könnte das Geheimtreffen in Potsdam der AfD sogar nutzen? Abwiegelnd, aber mit leisem Triumph reagiert die",könnte das geheimtreffen in potsdam der afd sogar nutzen abwiegelnd aber mit leisem triumph reagiert die,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,25. Januar 2024,"Johanna Jürgens, Mariam Lau, Martin Machowecz, Christina Schmidt",2179,15622,44338920407678db29866763966eaf261f5e43ca,,unique,keep,,no,,no,,,POLITIK;Könnte das Geheimtreffen in Potsdam der AfD sogar nutzen?; S. 4-5; Ausg. 5,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Landesbischof Gohl_ AfD für Christen nicht wählbar Demokratie Politiker aller Fraktionen warnen vor.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Landesbischof Gohl_ AfD für Christen nicht wählbar Demokratie Politiker aller Fraktionen warnen vor.PDF,Landesbischof Gohl: AfD für Christen nicht wählbar; Demokratie Politiker aller Fraktionen warnen vor der,landesbischof gohl afd für christen nicht wählbar demokratie politiker aller fraktionen warnen vor der,Südwest Presse,südwest presse,Freitag 19. Januar 2024,,297,2160,f2abbc8b08f85fc903e942c7806bc530845f9e8b,,unique,keep,,no,,no,,,POLITIK; S. 1; Band 80; Ausg. 15,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Landhaus in Potsdam.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Landhaus in Potsdam.PDF,Landhaus in Potsdam,landhaus in potsdam,Der Tagesspiegel,der tagesspiegel,Sonntag 11. Februar 2024,,1029,7321,4f99d718deee6ee45a43d69d6fd900384172fb9f,,unique,keep,,no,,no,,,BRANDENBURG; Brandenburg; S. B10,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Landrat Thorsten Stolz mahnt Haltung an.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Landrat Thorsten Stolz mahnt Haltung an.PDF,Landrat Thorsten Stolz mahnt Haltung an,landrat thorsten stolz mahnt haltung an,Frankfurter Rundschau,frankfurter rundschau,Samstag 27. Januar 2024,,358,2700,c8a463032e6ee856a39b9f6dedf50d3721e0fbf6,,unique,keep,,no,,no,,,LOKALES; S. 52,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Landtagswahl.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Landtagswahl.PDF,Landtagswahl,landtagswahl,Der Tagesspiegel,der tagesspiegel,Montag 22. Januar 2024,,628,4491,9d82fcccc3dff25df48062248aaa401b48297458,,unique,keep,,no,,no,,,BRANDENBURG; Brandenburg; S. B10,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Le Pen zieht ihre Brandmauer hoch.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Le Pen zieht ihre Brandmauer hoch.PDF,Le Pen zieht ihre Brandmauer hoch,le pen zieht ihre brandmauer hoch,Frankfurter Rundschau,frankfurter rundschau,Samstag 27. Januar 2024,,440,3132,8583be21f9d82fe6e2a23555246333eea4b71dfb,,unique,keep,,no,,no,,,POLITIK; S. 8,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Macht und Fremdeln.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Macht und Fremdeln.PDF,Macht und Fremdeln,macht und fremdeln,Berliner Zeitung,berliner zeitung,01. Februar 2024,,1770,13024,e48451db91c2fa817531429c1ca6b0a620cabb77,,unique,keep,,no,,no,,,SEITE 3; S. 3,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Mangelnde Empathie In Sachen jüdisches Leid mangelt es nicht nur bei Weißen, sondern auch in der Bla.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Mangelnde Empathie In Sachen jüdisches Leid mangelt es nicht nur bei Weißen, sondern auch in der Bla.PDF","Mangelnde Empathie; In Sachen jüdisches Leid mangelt es nicht nur bei Weißen, sondern auch in der Black",mangelnde empathie in sachen jüdisches leid mangelt es nicht nur bei weissen sondern auch in der black,"taz, die tageszeitung",taz die tageszeitung,Dienstag 06. Februar 2024,Michaela Dudley,829,6055,dfe9cddb03fb2d5343a0d096f21b4e9c10d09742,,unique,keep,,no,,no,,,MEINUNG UND DISKUSSION; S. 12,yes,commentary_noncore
