survey_id,parliament_id,parliament,parliament_shortcut,pollster,tasker,method,published_date,fieldwork_start,fieldwork_end,sample_size,party_id,party,party_name,pct,source
3418,14,Landtag von Sachsen-Anhalt,Sachsen-Anhalt,INSA,BILD,Online,2024-04-18,2024-04-10,2024-04-17,1000,3,FDP,Freie Demokratische Partei,4.0,DAWUM
3417,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2024-04-16,2024-04-09,2024-04-15,2505,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,31.0,DAWUM
3417,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2024-04-16,2024-04-09,2024-04-15,2505,7,AfD,Alternative für Deutschland,17.0,DAWUM
3417,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2024-04-16,2024-04-09,2024-04-15,2505,2,SPD,Sozialdemokratische Partei Deutschlands,16.0,DAWUM
3417,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2024-04-16,2024-04-09,2024-04-15,2505,0,Sonstige,sonstige Parteien,14.0,DAWUM
3417,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2024-04-16,2024-04-09,2024-04-15,2505,4,Grüne,Bündnis 90/Die Grünen,12.0,DAWUM
3417,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2024-04-16,2024-04-09,2024-04-15,2505,3,FDP,Freie Demokratische Partei,5.0,DAWUM
3417,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2024-04-16,2024-04-09,2024-04-15,2505,23,BSW,Bündnis Sahra Wagenknecht,5.0,DAWUM
3416,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-15,2024-04-12,2024-04-15,2006,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,29.5,DAWUM
3416,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-15,2024-04-12,2024-04-15,2006,7,AfD,Alternative für Deutschland,18.5,DAWUM
3416,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-15,2024-04-12,2024-04-15,2006,2,SPD,Sozialdemokratische Partei Deutschlands,16.0,DAWUM
3416,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-15,2024-04-12,2024-04-15,2006,4,Grüne,Bündnis 90/Die Grünen,13.0,DAWUM
3416,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-15,2024-04-12,2024-04-15,2006,23,BSW,Bündnis Sahra Wagenknecht,6.5,DAWUM
3416,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-15,2024-04-12,2024-04-15,2006,3,FDP,Freie Demokratische Partei,6.0,DAWUM
3416,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-15,2024-04-12,2024-04-15,2006,0,Sonstige,sonstige Parteien,5.0,DAWUM
3416,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-15,2024-04-12,2024-04-15,2006,5,Linke,Die Linke,3.0,DAWUM
3416,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-15,2024-04-12,2024-04-15,2006,8,Freie Wähler,Freie Wähler,2.5,DAWUM
3414,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-13,2024-04-08,2024-04-12,1203,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,30.0,DAWUM
3414,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-13,2024-04-08,2024-04-12,1203,7,AfD,Alternative für Deutschland,18.0,DAWUM
3414,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-13,2024-04-08,2024-04-12,1203,2,SPD,Sozialdemokratische Partei Deutschlands,16.0,DAWUM
3414,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-13,2024-04-08,2024-04-12,1203,4,Grüne,Bündnis 90/Die Grünen,13.0,DAWUM
3414,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-13,2024-04-08,2024-04-12,1203,0,Sonstige,sonstige Parteien,7.0,DAWUM
3414,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-13,2024-04-08,2024-04-12,1203,23,BSW,Bündnis Sahra Wagenknecht,6.0,DAWUM
3414,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-13,2024-04-08,2024-04-12,1203,3,FDP,Freie Demokratische Partei,5.0,DAWUM
3414,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-13,2024-04-08,2024-04-12,1203,5,Linke,Die Linke,3.0,DAWUM
3414,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-13,2024-04-08,2024-04-12,1203,8,Freie Wähler,Freie Wähler,2.0,DAWUM
3415,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2024-04-12,2024-04-02,2024-04-09,1000,101,CDU,Christlich Demokratische Union,33.0,DAWUM
3415,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2024-04-12,2024-04-02,2024-04-09,1000,7,AfD,Alternative für Deutschland,18.0,DAWUM
3415,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2024-04-12,2024-04-02,2024-04-09,1000,2,SPD,Sozialdemokratische Partei Deutschlands,14.0,DAWUM
3415,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2024-04-12,2024-04-02,2024-04-09,1000,4,Grüne,Bündnis 90/Die Grünen,12.0,DAWUM
3415,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2024-04-12,2024-04-02,2024-04-09,1000,0,Sonstige,sonstige Parteien,6.0,DAWUM
3415,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2024-04-12,2024-04-02,2024-04-09,1000,23,BSW,Bündnis Sahra Wagenknecht,6.0,DAWUM
3415,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2024-04-12,2024-04-02,2024-04-09,1000,3,FDP,Freie Demokratische Partei,4.0,DAWUM
3415,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2024-04-12,2024-04-02,2024-04-09,1000,8,Freie Wähler,Freie Wähler,4.0,DAWUM
3415,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2024-04-12,2024-04-02,2024-04-09,1000,5,Linke,Die Linke,3.0,DAWUM
3413,17,Europäisches Parlament,Europäisches Parlament,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,30.0,DAWUM
3413,17,Europäisches Parlament,Europäisches Parlament,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,2,SPD,Sozialdemokratische Partei Deutschlands,16.0,DAWUM
3413,17,Europäisches Parlament,Europäisches Parlament,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,7,AfD,Alternative für Deutschland,16.0,DAWUM
3413,17,Europäisches Parlament,Europäisches Parlament,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,4,Grüne,Bündnis 90/Die Grünen,15.0,DAWUM
3413,17,Europäisches Parlament,Europäisches Parlament,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,0,Sonstige,sonstige Parteien,12.0,DAWUM
3413,17,Europäisches Parlament,Europäisches Parlament,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,23,BSW,Bündnis Sahra Wagenknecht,5.0,DAWUM
3413,17,Europäisches Parlament,Europäisches Parlament,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,3,FDP,Freie Demokratische Partei,3.0,DAWUM
3413,17,Europäisches Parlament,Europäisches Parlament,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,5,Linke,Die Linke,3.0,DAWUM
3412,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,31.0,DAWUM
3412,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,7,AfD,Alternative für Deutschland,18.0,DAWUM
3412,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,2,SPD,Sozialdemokratische Partei Deutschlands,16.0,DAWUM
3412,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,4,Grüne,Bündnis 90/Die Grünen,12.0,DAWUM
3412,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,0,Sonstige,sonstige Parteien,10.0,DAWUM
3412,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,23,BSW,Bündnis Sahra Wagenknecht,6.0,DAWUM
3412,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,3,FDP,Freie Demokratische Partei,4.0,DAWUM
3412,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2024-04-12,2024-04-09,2024-04-11,1254,5,Linke,Die Linke,3.0,DAWUM
3411,0,Bundestag,Bundestag,YouGov,YouGov,Online,2024-04-11,2024-04-05,2024-04-10,1588,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,29.0,DAWUM
3411,0,Bundestag,Bundestag,YouGov,YouGov,Online,2024-04-11,2024-04-05,2024-04-10,1588,7,AfD,Alternative für Deutschland,19.0,DAWUM
3411,0,Bundestag,Bundestag,YouGov,YouGov,Online,2024-04-11,2024-04-05,2024-04-10,1588,4,Grüne,Bündnis 90/Die Grünen,15.0,DAWUM
3411,0,Bundestag,Bundestag,YouGov,YouGov,Online,2024-04-11,2024-04-05,2024-04-10,1588,2,SPD,Sozialdemokratische Partei Deutschlands,14.0,DAWUM
3411,0,Bundestag,Bundestag,YouGov,YouGov,Online,2024-04-11,2024-04-05,2024-04-10,1588,23,BSW,Bündnis Sahra Wagenknecht,7.0,DAWUM
3411,0,Bundestag,Bundestag,YouGov,YouGov,Online,2024-04-11,2024-04-05,2024-04-10,1588,0,Sonstige,sonstige Parteien,6.0,DAWUM
3411,0,Bundestag,Bundestag,YouGov,YouGov,Online,2024-04-11,2024-04-05,2024-04-10,1588,3,FDP,Freie Demokratische Partei,5.0,DAWUM
3411,0,Bundestag,Bundestag,YouGov,YouGov,Online,2024-04-11,2024-04-05,2024-04-10,1588,5,Linke,Die Linke,4.0,DAWUM
3411,0,Bundestag,Bundestag,YouGov,YouGov,Online,2024-04-11,2024-04-05,2024-04-10,1588,8,Freie Wähler,Freie Wähler,1.0,DAWUM
3410,0,Bundestag,Bundestag,Ipsos,Ipsos,Online,2024-04-10,2024-04-05,2024-04-07,1000,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,29.0,DAWUM
3410,0,Bundestag,Bundestag,Ipsos,Ipsos,Online,2024-04-10,2024-04-05,2024-04-07,1000,7,AfD,Alternative für Deutschland,18.0,DAWUM
3410,0,Bundestag,Bundestag,Ipsos,Ipsos,Online,2024-04-10,2024-04-05,2024-04-07,1000,2,SPD,Sozialdemokratische Partei Deutschlands,15.0,DAWUM
3410,0,Bundestag,Bundestag,Ipsos,Ipsos,Online,2024-04-10,2024-04-05,2024-04-07,1000,4,Grüne,Bündnis 90/Die Grünen,13.0,DAWUM
3410,0,Bundestag,Bundestag,Ipsos,Ipsos,Online,2024-04-10,2024-04-05,2024-04-07,1000,23,BSW,Bündnis Sahra Wagenknecht,7.0,DAWUM
3410,0,Bundestag,Bundestag,Ipsos,Ipsos,Online,2024-04-10,2024-04-05,2024-04-07,1000,0,Sonstige,sonstige Parteien,6.0,DAWUM
3410,0,Bundestag,Bundestag,Ipsos,Ipsos,Online,2024-04-10,2024-04-05,2024-04-07,1000,3,FDP,Freie Demokratische Partei,5.0,DAWUM
3410,0,Bundestag,Bundestag,Ipsos,Ipsos,Online,2024-04-10,2024-04-05,2024-04-07,1000,5,Linke,Die Linke,4.0,DAWUM
3410,0,Bundestag,Bundestag,Ipsos,Ipsos,Online,2024-04-10,2024-04-05,2024-04-07,1000,8,Freie Wähler,Freie Wähler,3.0,DAWUM
3409,17,Europäisches Parlament,Europäisches Parlament,INSA,t-online,Telefon & Online,2024-04-10,2024-04-05,2024-04-08,2100,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,28.5,DAWUM
3409,17,Europäisches Parlament,Europäisches Parlament,INSA,t-online,Telefon & Online,2024-04-10,2024-04-05,2024-04-08,2100,7,AfD,Alternative für Deutschland,19.0,DAWUM
3409,17,Europäisches Parlament,Europäisches Parlament,INSA,t-online,Telefon & Online,2024-04-10,2024-04-05,2024-04-08,2100,2,SPD,Sozialdemokratische Partei Deutschlands,16.5,DAWUM
3409,17,Europäisches Parlament,Europäisches Parlament,INSA,t-online,Telefon & Online,2024-04-10,2024-04-05,2024-04-08,2100,4,Grüne,Bündnis 90/Die Grünen,11.5,DAWUM
3409,17,Europäisches Parlament,Europäisches Parlament,INSA,t-online,Telefon & Online,2024-04-10,2024-04-05,2024-04-08,2100,23,BSW,Bündnis Sahra Wagenknecht,6.5,DAWUM
3409,17,Europäisches Parlament,Europäisches Parlament,INSA,t-online,Telefon & Online,2024-04-10,2024-04-05,2024-04-08,2100,3,FDP,Freie Demokratische Partei,5.0,DAWUM
3409,17,Europäisches Parlament,Europäisches Parlament,INSA,t-online,Telefon & Online,2024-04-10,2024-04-05,2024-04-08,2100,0,Sonstige,sonstige Parteien,4.0,DAWUM
3409,17,Europäisches Parlament,Europäisches Parlament,INSA,t-online,Telefon & Online,2024-04-10,2024-04-05,2024-04-08,2100,5,Linke,Die Linke,4.0,DAWUM
3409,17,Europäisches Parlament,Europäisches Parlament,INSA,t-online,Telefon & Online,2024-04-10,2024-04-05,2024-04-08,2100,8,Freie Wähler,Freie Wähler,3.0,DAWUM
3409,17,Europäisches Parlament,Europäisches Parlament,INSA,t-online,Telefon & Online,2024-04-10,2024-04-05,2024-04-08,2100,15,Tierschutzpartei,Partei Mensch Umwelt Tierschutz,2.0,DAWUM
3408,4,Brandenburgischer Landtag,Brandenburg,Infratest dimap,RBB Brandenburg aktuell / Antenne Brandenburg,Telefon & Online,2024-04-10,2024-04-04,2024-04-08,1161,7,AfD,Alternative für Deutschland,26.0,DAWUM
3408,4,Brandenburgischer Landtag,Brandenburg,Infratest dimap,RBB Brandenburg aktuell / Antenne Brandenburg,Telefon & Online,2024-04-10,2024-04-04,2024-04-08,1161,2,SPD,Sozialdemokratische Partei Deutschlands,22.0,DAWUM
3408,4,Brandenburgischer Landtag,Brandenburg,Infratest dimap,RBB Brandenburg aktuell / Antenne Brandenburg,Telefon & Online,2024-04-10,2024-04-04,2024-04-08,1161,101,CDU,Christlich Demokratische Union,18.0,DAWUM
3408,4,Brandenburgischer Landtag,Brandenburg,Infratest dimap,RBB Brandenburg aktuell / Antenne Brandenburg,Telefon & Online,2024-04-10,2024-04-04,2024-04-08,1161,23,BSW,Bündnis Sahra Wagenknecht,10.0,DAWUM
3408,4,Brandenburgischer Landtag,Brandenburg,Infratest dimap,RBB Brandenburg aktuell / Antenne Brandenburg,Telefon & Online,2024-04-10,2024-04-04,2024-04-08,1161,4,Grüne,Bündnis 90/Die Grünen,8.0,DAWUM
3408,4,Brandenburgischer Landtag,Brandenburg,Infratest dimap,RBB Brandenburg aktuell / Antenne Brandenburg,Telefon & Online,2024-04-10,2024-04-04,2024-04-08,1161,0,Sonstige,sonstige Parteien,7.0,DAWUM
3408,4,Brandenburgischer Landtag,Brandenburg,Infratest dimap,RBB Brandenburg aktuell / Antenne Brandenburg,Telefon & Online,2024-04-10,2024-04-04,2024-04-08,1161,5,Linke,Die Linke,6.0,DAWUM
3408,4,Brandenburgischer Landtag,Brandenburg,Infratest dimap,RBB Brandenburg aktuell / Antenne Brandenburg,Telefon & Online,2024-04-10,2024-04-04,2024-04-08,1161,14,BVB/FW,Brandenburger Vereinigte Bürgerbewegungen/Freie Wähler,3.0,DAWUM
3407,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-09,2024-04-05,2024-04-08,2084,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,30.5,DAWUM
3407,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-09,2024-04-05,2024-04-08,2084,7,AfD,Alternative für Deutschland,18.5,DAWUM
3407,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-09,2024-04-05,2024-04-08,2084,2,SPD,Sozialdemokratische Partei Deutschlands,15.0,DAWUM
3407,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-09,2024-04-05,2024-04-08,2084,4,Grüne,Bündnis 90/Die Grünen,13.0,DAWUM
3407,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-09,2024-04-05,2024-04-08,2084,23,BSW,Bündnis Sahra Wagenknecht,6.5,DAWUM
3407,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-09,2024-04-05,2024-04-08,2084,0,Sonstige,sonstige Parteien,5.5,DAWUM
3407,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-09,2024-04-05,2024-04-08,2084,3,FDP,Freie Demokratische Partei,5.0,DAWUM
3407,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-09,2024-04-05,2024-04-08,2084,5,Linke,Die Linke,3.5,DAWUM
3407,0,Bundestag,Bundestag,INSA,BILD,Online,2024-04-09,2024-04-05,2024-04-08,2084,8,Freie Wähler,Freie Wähler,2.5,DAWUM
3406,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2024-04-09,2024-04-02,2024-04-08,2506,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,30.0,DAWUM
3406,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2024-04-09,2024-04-02,2024-04-08,2506,7,AfD,Alternative für Deutschland,17.0,DAWUM
3406,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2024-04-09,2024-04-02,2024-04-08,2506,2,SPD,Sozialdemokratische Partei Deutschlands,16.0,DAWUM
3406,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2024-04-09,2024-04-02,2024-04-08,2506,0,Sonstige,sonstige Parteien,14.0,DAWUM
3406,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2024-04-09,2024-04-02,2024-04-08,2506,4,Grüne,Bündnis 90/Die Grünen,13.0,DAWUM
3406,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2024-04-09,2024-04-02,2024-04-08,2506,3,FDP,Freie Demokratische Partei,5.0,DAWUM
3406,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2024-04-09,2024-04-02,2024-04-08,2506,23,BSW,Bündnis Sahra Wagenknecht,5.0,DAWUM
3405,4,Brandenburgischer Landtag,Brandenburg,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Telefon & Online,2024-04-08,2024-03-28,2024-04-07,1100,7,AfD,Alternative für Deutschland,27.0,DAWUM
3405,4,Brandenburgischer Landtag,Brandenburg,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Telefon & Online,2024-04-08,2024-03-28,2024-04-07,1100,2,SPD,Sozialdemokratische Partei Deutschlands,21.0,DAWUM
3405,4,Brandenburgischer Landtag,Brandenburg,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Telefon & Online,2024-04-08,2024-03-28,2024-04-07,1100,101,CDU,Christlich Demokratische Union,15.0,DAWUM
3405,4,Brandenburgischer Landtag,Brandenburg,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Telefon & Online,2024-04-08,2024-03-28,2024-04-07,1100,23,BSW,Bündnis Sahra Wagenknecht,9.5,DAWUM
3405,4,Brandenburgischer Landtag,Brandenburg,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Telefon & Online,2024-04-08,2024-03-28,2024-04-07,1100,0,Sonstige,sonstige Parteien,7.5,DAWUM
3405,4,Brandenburgischer Landtag,Brandenburg,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Telefon & Online,2024-04-08,2024-03-28,2024-04-07,1100,4,Grüne,Bündnis 90/Die Grünen,7.0,DAWUM
3405,4,Brandenburgischer Landtag,Brandenburg,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Telefon & Online,2024-04-08,2024-03-28,2024-04-07,1100,5,Linke,Die Linke,5.5,DAWUM
3405,4,Brandenburgischer Landtag,Brandenburg,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Telefon & Online,2024-04-08,2024-03-28,2024-04-07,1100,14,BVB/FW,Brandenburger Vereinigte Bürgerbewegungen/Freie Wähler,5.5,DAWUM
3405,4,Brandenburgischer Landtag,Brandenburg,Institut Wahlkreisprognose,Institut Wahlkreisprognose,Telefon & Online,2024-04-08,2024-03-28,2024-04-07,1100,3,FDP,Freie Demokratische Partei,2.0,DAWUM
3404,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-06,2024-04-02,2024-04-05,1243,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,31.0,DAWUM
3404,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-06,2024-04-02,2024-04-05,1243,7,AfD,Alternative für Deutschland,19.0,DAWUM
3404,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-06,2024-04-02,2024-04-05,1243,2,SPD,Sozialdemokratische Partei Deutschlands,15.0,DAWUM
3404,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-06,2024-04-02,2024-04-05,1243,4,Grüne,Bündnis 90/Die Grünen,13.0,DAWUM
3404,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-06,2024-04-02,2024-04-05,1243,0,Sonstige,sonstige Parteien,6.0,DAWUM
3404,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-06,2024-04-02,2024-04-05,1243,23,BSW,Bündnis Sahra Wagenknecht,6.0,DAWUM
3404,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-06,2024-04-02,2024-04-05,1243,3,FDP,Freie Demokratische Partei,5.0,DAWUM
3404,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-06,2024-04-02,2024-04-05,1243,5,Linke,Die Linke,3.0,DAWUM
3404,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2024-04-06,2024-04-02,2024-04-05,1243,8,Freie Wähler,Freie Wähler,2.0,DAWUM
3403,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2024-04-04,2024-04-02,2024-04-03,1304,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,30.0,DAWUM
3403,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2024-04-04,2024-04-02,2024-04-03,1304,7,AfD,Alternative für Deutschland,18.0,DAWUM
3403,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2024-04-04,2024-04-02,2024-04-03,1304,2,SPD,Sozialdemokratische Partei Deutschlands,15.0,DAWUM
3403,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2024-04-04,2024-04-02,2024-04-03,1304,4,Grüne,Bündnis 90/Die Grünen,15.0,DAWUM
3403,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2024-04-04,2024-04-02,2024-04-03,1304,0,Sonstige,sonstige Parteien,7.0,DAWUM
3403,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2024-04-04,2024-04-02,2024-04-03,1304,23,BSW,Bündnis Sahra Wagenknecht,5.0,DAWUM
3403,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2024-04-04,2024-04-02,2024-04-03,1304,3,FDP,Freie Demokratische Partei,4.0,DAWUM
3403,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2024-04-04,2024-04-02,2024-04-03,1304,5,Linke,Die Linke,3.0,DAWUM
3403,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2024-04-04,2024-04-02,2024-04-03,1304,8,Freie Wähler,Freie Wähler,3.0,DAWUM
3402,13,Sächsischer Landtag,Sachsen,Civey,Sächsische Zeitung,Online,2024-04-03,2024-03-19,2024-04-02,3002,101,CDU,Christlich Demokratische Union,31.0,DAWUM
3402,13,Sächsischer Landtag,Sachsen,Civey,Sächsische Zeitung,Online,2024-04-03,2024-03-19,2024-04-02,3002,7,AfD,Alternative für Deutschland,30.0,DAWUM
3402,13,Sächsischer Landtag,Sachsen,Civey,Sächsische Zeitung,Online,2024-04-03,2024-03-19,2024-04-02,3002,23,BSW,Bündnis Sahra Wagenknecht,10.0,DAWUM
3402,13,Sächsischer Landtag,Sachsen,Civey,Sächsische Zeitung,Online,2024-04-03,2024-03-19,2024-04-02,3002,0,Sonstige,sonstige Parteien,6.0,DAWUM
3402,13,Sächsischer Landtag,Sachsen,Civey,Sächsische Zeitung,Online,2024-04-03,2024-03-19,2024-04-02,3002,2,SPD,Sozialdemokratische Partei Deutschlands,6.0,DAWUM
3402,13,Sächsischer Landtag,Sachsen,Civey,Sächsische Zeitung,Online,2024-04-03,2024-03-19,2024-04-02,3002,4,Grüne,Bündnis 90/Die Grünen,6.0,DAWUM
3402,13,Sächsischer Landtag,Sachsen,Civey,Sächsische Zeitung,Online,2024-04-03,2024-03-19,2024-04-02,3002,5,Linke,Die Linke,5.0,DAWUM
3402,13,Sächsischer Landtag,Sachsen,Civey,Sächsische Zeitung,Online,2024-04-03,2024-03-19,2024-04-02,3002,3,FDP,Freie Demokratische Partei,3.0,DAWUM
3402,13,Sächsischer Landtag,Sachsen,Civey,Sächsische Zeitung,Online,2024-04-03,2024-03-19,2024-04-02,3002,8,Freie Wähler,Freie Wähler,3.0,DAWUM
3400,4,Brandenburgischer Landtag,Brandenburg,INSA,CDU Brandenburg,Online,2024-04-03,2024-03-14,2024-03-22,1000,7,AfD,Alternative für Deutschland,25.0,DAWUM
3400,4,Brandenburgischer Landtag,Brandenburg,INSA,CDU Brandenburg,Online,2024-04-03,2024-03-14,2024-03-22,1000,2,SPD,Sozialdemokratische Partei Deutschlands,19.0,DAWUM
3400,4,Brandenburgischer Landtag,Brandenburg,INSA,CDU Brandenburg,Online,2024-04-03,2024-03-14,2024-03-22,1000,101,CDU,Christlich Demokratische Union,19.0,DAWUM
3400,4,Brandenburgischer Landtag,Brandenburg,INSA,CDU Brandenburg,Online,2024-04-03,2024-03-14,2024-03-22,1000,23,BSW,Bündnis Sahra Wagenknecht,12.0,DAWUM
3400,4,Brandenburgischer Landtag,Brandenburg,INSA,CDU Brandenburg,Online,2024-04-03,2024-03-14,2024-03-22,1000,4,Grüne,Bündnis 90/Die Grünen,8.0,DAWUM
