group_id,group_type,item_count,files,titles,publications,dates
exact_011,duplicate_exact,2,Wenn die Behörden großzügig sind Die Zahl der Einbürgerungen nimmt rasant zu. Oft werden die eigenen(2).PDF | Wenn die Behörden großzügig sind Die Zahl der Einbürgerungen nimmt rasant zu. Oft werden die eigenen.PDF,Wenn die Behörden großzügig sind Die Zahl der Einbürgerungen nimmt rasant zu. Oft werden die eigenen | Wenn die Behörden großzügig sind Die Zahl der Einbürgerungen nimmt rasant zu. Oft werden die eigenen,Welt am Sonntag | Welt am Sonntag,17. Juli 2022 | 16. Juli 2022
exact_012,duplicate_exact,2,Zuwanderung gegen Arbeitskräftemangel(2).PDF | Zuwanderung gegen Arbeitskräftemangel.PDF,Zuwanderung gegen Arbeitskräftemangel | Zuwanderung gegen Arbeitskräftemangel,Frankfurter Rundschau | Frankfurter Rundschau,Donnerstag 21. Juli 2022 | Donnerstag 21. Juli 2022
exact_013,duplicate_exact,2,„Perspektivwechsel in Flüchtlingspolitik“(2).PDF | „Perspektivwechsel in Flüchtlingspolitik“.PDF,„Perspektivwechsel in Flüchtlingspolitik“ | „Perspektivwechsel in Flüchtlingspolitik“,Frankfurter Rundschau | Frankfurter Rundschau,Montag 25. Juli 2022 | Montag 25. Juli 2022
near_001,duplicate_near,4,Flüchtlingsrat begrüßt neues Bleiberecht(2).PDF | Flüchtlingsrat begrüßt neues Bleiberecht(3).PDF | Flüchtlingsrat begrüßt neues Bleiberecht(4).PDF | Flüchtlingsrat begrüßt neues Bleiberecht.PDF,Flüchtlingsrat begrüßt neues Bleiberecht | Flüchtlingsrat begrüßt neues Bleiberecht | Flüchtlingsrat begrüßt neues Bleiberecht | Flüchtlingsrat begrüßt neues Bleiberecht,Frankfurter Rundschau | Frankfurter Rundschau | Frankfurter Rundschau | Frankfurter Rundschau,Mittwoch 20. Juli 2022 | Mittwoch 20. Juli 2022 | Mittwoch 20. Juli 2022 | Mittwoch 20. Juli 2022
near_002,duplicate_near,2,Landkreis Leer muss fürs Land Millionen vorstrecken Ukraine -Krieg Kostenübernahme für Unterbringung(2).PDF | Landkreis Leer muss fürs Land Millionen vorstrecken Ukraine -Krieg Kostenübernahme für Unterbringung.PDF,Landkreis Leer muss fürs Land Millionen vorstrecken Ukraine -Krieg Kostenübernahme für Unterbringung und | Landkreis Leer muss fürs Land Millionen vorstrecken Ukraine -Krieg Kostenübernahme für Unterbringung und,Nordwest-Zeitung | Nordwest-Zeitung,26. Juli 2022 | 26. Juli 2022
near_003,duplicate_near,2,Pläne der Stadt Aurich vom Landkreis vorerst zunichte gemacht Wohnungsbau Bürgermeister Feddermann m(2).PDF | Pläne der Stadt Aurich vom Landkreis vorerst zunichte gemacht Wohnungsbau Bürgermeister Feddermann m.PDF,Pläne der Stadt Aurich vom Landkreis vorerst zunichte gemacht; Wohnungsbau Bürgermeister Feddermann | Pläne der Stadt Aurich vom Landkreis vorerst zunichte gemacht Wohnungsbau Bürgermeister Feddermann,Nordwest-Zeitung | Nordwest-Zeitung,20. Juli 2022 | 20. Juli 2022
near_004,duplicate_near,2,Warum Kopenhagen eine Fritz-Bauer-Straße bekommen sollte(2).PDF | Warum Kopenhagen eine Fritz-Bauer-Straße bekommen sollte.PDF,Warum Kopenhagen eine Fritz-Bauer-Straße bekommen sollte | Warum Kopenhagen eine Fritz-Bauer-Straße bekommen sollte,Frankfurter Rundschau | Frankfurter Rundschau,Samstag 16. Juli 2022 | Samstag 16. Juli 2022
near_005,duplicate_near,2,„Abwehrhaltung“ in deutschen Konsulaten(2).PDF | „Abwehrhaltung“ in deutschen Konsulaten.PDF,„Abwehrhaltung“ in deutschen Konsulaten | „Abwehrhaltung“ in deutschen Konsulaten,Frankfurter Rundschau | Frankfurter Rundschau,Freitag 22. Juli 2022 | Freitag 22. Juli 2022
variant_001,regional_variant,4,Flüchtlingsrat begrüßt neues Bleiberecht(2).PDF | Flüchtlingsrat begrüßt neues Bleiberecht(3).PDF | Flüchtlingsrat begrüßt neues Bleiberecht(4).PDF | Flüchtlingsrat begrüßt neues Bleiberecht.PDF,Flüchtlingsrat begrüßt neues Bleiberecht | Flüchtlingsrat begrüßt neues Bleiberecht | Flüchtlingsrat begrüßt neues Bleiberecht | Flüchtlingsrat begrüßt neues Bleiberecht,Frankfurter Rundschau | Frankfurter Rundschau | Frankfurter Rundschau | Frankfurter Rundschau,Mittwoch 20. Juli 2022 | Mittwoch 20. Juli 2022 | Mittwoch 20. Juli 2022 | Mittwoch 20. Juli 2022
variant_002,regional_variant,2,Landkreis Leer muss fürs Land Millionen vorstrecken Ukraine -Krieg Kostenübernahme für Unterbringung(2).PDF | Landkreis Leer muss fürs Land Millionen vorstrecken Ukraine -Krieg Kostenübernahme für Unterbringung.PDF,Landkreis Leer muss fürs Land Millionen vorstrecken Ukraine -Krieg Kostenübernahme für Unterbringung und | Landkreis Leer muss fürs Land Millionen vorstrecken Ukraine -Krieg Kostenübernahme für Unterbringung und,Nordwest-Zeitung | Nordwest-Zeitung,26. Juli 2022 | 26. Juli 2022
variant_003,regional_variant,2,Pläne der Stadt Aurich vom Landkreis vorerst zunichte gemacht Wohnungsbau Bürgermeister Feddermann m(2).PDF | Pläne der Stadt Aurich vom Landkreis vorerst zunichte gemacht Wohnungsbau Bürgermeister Feddermann m.PDF,Pläne der Stadt Aurich vom Landkreis vorerst zunichte gemacht; Wohnungsbau Bürgermeister Feddermann | Pläne der Stadt Aurich vom Landkreis vorerst zunichte gemacht Wohnungsbau Bürgermeister Feddermann,Nordwest-Zeitung | Nordwest-Zeitung,20. Juli 2022 | 20. Juli 2022
variant_004,regional_variant,2,Warum Kopenhagen eine Fritz-Bauer-Straße bekommen sollte(2).PDF | Warum Kopenhagen eine Fritz-Bauer-Straße bekommen sollte.PDF,Warum Kopenhagen eine Fritz-Bauer-Straße bekommen sollte | Warum Kopenhagen eine Fritz-Bauer-Straße bekommen sollte,Frankfurter Rundschau | Frankfurter Rundschau,Samstag 16. Juli 2022 | Samstag 16. Juli 2022
variant_005,regional_variant,2,„Abwehrhaltung“ in deutschen Konsulaten(2).PDF | „Abwehrhaltung“ in deutschen Konsulaten.PDF,„Abwehrhaltung“ in deutschen Konsulaten | „Abwehrhaltung“ in deutschen Konsulaten,Frankfurter Rundschau | Frankfurter Rundschau,Freitag 22. Juli 2022 | Freitag 22. Juli 2022
