article_id,date,date_original,year,month,source,source_normalized,title,title_normalized,byline,section,word_count,language,publication_type,month_folder,corpus_type,source_file_path,source_file_name,source_archive,keep_drop_status,keep_drop_decision_raw,exclusion_reason,exclusion_reason_standardized,duplicate_category,duplicate_group_id,query_version,batch_id,pdf_checksum_sha256,text_checksum_sha1,text_available,notes
8a65e98a92e33dfd8bbc604ba2a85c32d70c205c,2014-10-04,4. Oktober 2014 Samstag,2014,2014-10,Rheinische Post,rheinische post,Bei der Einheitsfeier tritt Merkel für die Flüchtlinge ein,bei der einheitsfeier tritt merkel für die flüchtlinge ein,,,299,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Bei der Einheitsfeier tritt Merkel für die Flüchtlinge ein.PDF,Bei der Einheitsfeier tritt Merkel für die Flüchtlinge ein.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,7829803124b37c0df0a929a5d284541886b6fb6e,yes,
20a84cda2b06a1a9b39c40a0dd3782815f364945,2014-10-16,16. Oktober 2014,2014,2014-10,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,Bitte draußen bleiben Die deutsche Flüchtlingspolitik tarnt Abschreckung als Hilfe,bitte draussen bleiben die deutsche flüchtlingspolitik tarnt abschreckung als hilfe,Merlind Theile,POLITIK;Bitte draußen bleiben; S. 10; Ausg. 43,599,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Bitte draußen bleiben Die deutsche Flüchtlingspolitik tarnt Abschreckung als Hilfe.PDF,Bitte draußen bleiben Die deutsche Flüchtlingspolitik tarnt Abschreckung als Hilfe.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,e253a00b4d2b6847d08107ddb1b922f99e129016,yes,
0300829941c7599c2090cb02cf59c072f7a24537,2014-10-07,07. Oktober 2014,2014,2014-10,Berliner Zeitung,berliner zeitung,"Bund will Flüchtlinge gerechter auf EU-Länder verteilen De Maizière wirbt dafür, überforderte Mitglieder zu",bund will flüchtlinge gerechter auf euländer verteilen de maizière wirbt dafür überforderte mitglieder zu,Mira Gajevic,POL; S. 5,709,de,news,2014-10,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Bund will Flüchtlinge gerechter auf EU-Länder verteilen De Maizière wirbt dafür, überforderte Mitgli.PDF","Bund will Flüchtlinge gerechter auf EU-Länder verteilen De Maizière wirbt dafür, überforderte Mitgli.PDF",2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,3627dcdc9c410aacdde828506e3f437f35ebebe2,yes,
d8e842958cdfb198b53a18003a904c167f9e14ff,2014-10-09,9. Oktober 2014,2014,2014-10,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,Das Boot ist leer; Flüchtlinge im Seehotel? Da bleiben der Strandbar in Bautzen die Gäste weg. Der Wirt,das boot ist leer flüchtlinge im seehotel da bleiben der strandbar in bautzen die gäste weg der wirt,"Caterina Lobenstein,Jakob Struller",DOSSIER;Das Boot ist leer; S. 15; Ausg. 42,1647,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Das Boot ist leer Flüchtlinge im Seehotel_ Da bleiben der Strandbar in Bautzen die Gäste weg. Der Wi(2).PDF,Das Boot ist leer Flüchtlinge im Seehotel_ Da bleiben der Strandbar in Bautzen die Gäste weg. Der Wi(2).PDF,2014-10(50).ZIP,excluded_regional_variant,drop,regional_variant,regional_variant,regional_variant,variant_001,main_corpus_v1,2014-10,,1dd2513951045147e5a0a0b2f4b0c6cd59bfea31,yes,Dropped in favor of representative file: Das Boot ist leer Flüchtlinge im Seehotel_ Da bleiben der Strandbar in Bautzen die Gäste weg. Der Wi.PDF (variant_001).
7718e30573ef94cc0f42600fc0b9f1bef20720e9,2014-10-09,9. Oktober 2014,2014,2014-10,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,"Das Boot ist leer Flüchtlinge im Seehotel? Da bleiben der Strandbar in Bautzen die Gäste weg. Der Wirt staunt,",das boot ist leer flüchtlinge im seehotel da bleiben der strandbar in bautzen die gäste weg der wirt staunt,Caterina Lobenstein,DOSSIER;Das Boot ist leer; S. 15; Ausg. 42,1650,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Das Boot ist leer Flüchtlinge im Seehotel_ Da bleiben der Strandbar in Bautzen die Gäste weg. Der Wi.PDF,Das Boot ist leer Flüchtlinge im Seehotel_ Da bleiben der Strandbar in Bautzen die Gäste weg. Der Wi.PDF,2014-10(50).ZIP,keep,keep,regional_variant,regional_variant,regional_variant,variant_001,main_corpus_v1,2014-10,,7bad2b33fcd82eabf786af3ed9975b2511b152a2,yes,Representative kept for variant_001.
9b4d1b66c539d274ab3e0b2d64ae849c119117a2,2014-10-04,Samstag 04. Oktober 2014,2014,2014-10,"taz, die tageszeitung",taz die tageszeitung,Der lange Marsch der Flüchtlinge MIGRATION Vor zwei Jahren besetzten Flüchtlinge den Oranienplatz. Was,der lange marsch der flüchtlinge migration vor zwei jahren besetzten flüchtlinge den oranienplatz was,ALKE WIERTH / SUSANNE MEMARNIA,BERLIN AKTUELL; S. 41,602,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Der lange Marsch der Flüchtlinge MIGRATION Vor zwei Jahren besetzten Flüchtlinge den Oranienplatz. W.PDF,Der lange Marsch der Flüchtlinge MIGRATION Vor zwei Jahren besetzten Flüchtlinge den Oranienplatz. W.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,85b8c5c33d6fb6e4ec3b21f63dc4860a52cdcb5b,yes,
adaef62fbff72b8c27409359c0eccd4f702291f3,2014-10-16,Donnerstag 16. Oktober 2014,2014,2014-10,"taz, die tageszeitung",taz die tageszeitung,Deutlicher Herbergs-Zuwachs FLÜCHTLINGE Fünf Kirchengemeinden in Niedersachsen schützen zurzeit,deutlicher herbergszuwachs flüchtlinge fünf kirchengemeinden in niedersachsen schützen zurzeit,,NORD AKTUELL; S. 21,295,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Deutlicher Herbergs-Zuwachs FLÜCHTLINGE Fünf Kirchengemeinden in Niedersachsen schützen zurzeit Asyl.PDF,Deutlicher Herbergs-Zuwachs FLÜCHTLINGE Fünf Kirchengemeinden in Niedersachsen schützen zurzeit Asyl.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,74e599c08efb866e23c02b322eb44dc470fe3428,yes,
57e61fef07b5490be8747b4f63a742b3754e0c68,2014-10-16,Donnerstag 16. Oktober 2014,2014,2014-10,Die Welt,die welt,Deutschland ist der Asylmagnet So viele Flüchtlinge in Europa gab es seit dem Zweiten Weltkrieg nicht mehr.,deutschland ist der asylmagnet so viele flüchtlinge in europa gab es seit dem zweiten weltkrieg nicht mehr,Marcel Leubecher,POLITIK; Politik; S. 4; Ausg. 241,1164,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Deutschland ist der Asylmagnet So viele Flüchtlinge in Europa gab es seit dem Zweiten Weltkrieg nich.PDF,Deutschland ist der Asylmagnet So viele Flüchtlinge in Europa gab es seit dem Zweiten Weltkrieg nich.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,e122934788c8d070fbe13c1bfc050d8c4ecb1b61,yes,
77f36d8b9d9327e0373aadd89dca11b20c970a53,2014-10-30,30. Oktober 2014,2014,2014-10,Berliner Zeitung,berliner zeitung,Die erste Migrantin der Nation,die erste migrantin der nation,Katja Tichomirowa,POL; S. 1,338,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Die erste Migrantin der Nation.PDF,Die erste Migrantin der Nation.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,410a49fadbe1805936e8ebc7bbe467d76bb8769a,yes,
e8ba079de2f2e0eeeb08fb3bcd6a133e417a6c0e,2014-10-02,Donnerstag 02. Oktober 2014,2014,2014-10,"taz, die tageszeitung",taz die tageszeitung,Die Mittel des langen Kampfes AKTION The Voice war vor 20 Jahren die erste Selbstorganisation von,die mittel des langen kampfes aktion the voice war vor 20 jahren die erste selbstorganisation von,CHRISTIAN JAKOB,THEMEN DES TAGES; S. 06,774,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Die Mittel des langen Kampfes AKTION The Voice war vor 20 Jahren die erste Selbstorganisation von Fl.PDF,Die Mittel des langen Kampfes AKTION The Voice war vor 20 Jahren die erste Selbstorganisation von Fl.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,4a7a634c0a0073058d9257db7b9b688a73751537,yes,
c45647a1adef251e4fb52316c0a67c089282bde0,2014-10-23,23. Oktober 2014 Donnerstag,2014,2014-10,Rheinische Post,rheinische post,Druck auf die Kommunen steigt,druck auf die kommunen steigt,"von Michael Heckers, Gabi Laue und Andreas Speen",,621,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Druck auf die Kommunen steigt.PDF,Druck auf die Kommunen steigt.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,358f5ccc43a0afa9d3f134bcb1cefdf983e6c9c2,yes,
73d727cbb83ecce4341f0af31cd130e9cdcf8b18,2014-10-02,Donnerstag 02. Oktober 2014,2014,2014-10,"taz, die tageszeitung",taz die tageszeitung,Editorial,editorial,CHRISTIAN JAKOB / SABINE AM ORDE,SEITE 1; S. 01,460,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Editorial.PDF,Editorial.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,e317bf8aaa075b0096157f734b6847bcdcb25c56,yes,
cd59e6d0164afbf867a90a217bf527566f2c8c77,2014-10-05,Sonntag 5. Oktober 2014,2014,2014-10,Der Tagesspiegel,der tagesspiegel,Deutschen sich nicht mehr so sehr vor Asylbewerbern fürchten,deutschen sich nicht mehr so sehr vor asylbewerbern fürchten,,MEINUNG; S. 6; Ausg. 22185,315,de,news,2014-10,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Ein Zwischenruf zur ... ... neuen Offenheit Barbara John erklärt, warum die Deutschen sich nicht meh.PDF","Ein Zwischenruf zur ... ... neuen Offenheit Barbara John erklärt, warum die Deutschen sich nicht meh.PDF",2014-10(50).ZIP,excluded_other,drop,commentary_noncore,commentary_noncore,unique,,main_corpus_v1,2014-10,,ee7e259f0ef5c8fc0ba9e8778ae6dbffc13e4224,yes,
2599c150b0ae64852ad41442eacc85cd2bfcd1c4,2014-10-08,Mittwoch 8. Oktober 2014,2014,2014-10,Der Tagesspiegel,der tagesspiegel,Europaweite Polizeiaktion gegen illegale Flüchtlinge Deutschland beteiligt sich mit Grenzschutzbeamten. Ab,europaweite polizeiaktion gegen illegale flüchtlinge deutschland beteiligt sich mit grenzschutzbeamten ab,,POLITIK; S. 5; Ausg. 22188,409,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Europaweite Polizeiaktion gegen illegale Flüchtlinge Deutschland beteiligt sich mit Grenzschutzbeamt.PDF,Europaweite Polizeiaktion gegen illegale Flüchtlinge Deutschland beteiligt sich mit Grenzschutzbeamt.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,ef8773a27fe5b00be2bd2695e80a267dd9f6b662,yes,
2ffdb2efd47137407f53fe33773d422d2585c888,2014-10-16,Donnerstag 16. Oktober 2014,2014,2014-10,"taz, die tageszeitung",taz die tageszeitung,Falsch untergebracht URTEIL Die Inhaftierung von Flüchtlingen in der JVA Hannover-Langenhagen war,falsch untergebracht urteil die inhaftierung von flüchtlingen in der jva hannoverlangenhagen war,KVA,NORD AKTUELL; S. 22,249,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Falsch untergebracht URTEIL Die Inhaftierung von Flüchtlingen in der JVA Hannover-Langenhagen war re.PDF,Falsch untergebracht URTEIL Die Inhaftierung von Flüchtlingen in der JVA Hannover-Langenhagen war re.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,18982e9a0d2b56c43b77b5c20d59f119beb6b870,yes,
0a111044b889d5974de7f128ee70cd970b23c812,2014-10-29,Mittwoch 29. Oktober 2014,2014,2014-10,"taz, die tageszeitung",taz die tageszeitung,"Flüchtlinge im Winter ungeschützt PROTEST II Polizisten hoffen, dass die Kälte die Flüchtlinge von Hannovers",flüchtlinge im winter ungeschützt protest ii polizisten hoffen dass die kälte die flüchtlinge von hannovers,WYP,NORD AKTUELL; S. 22,308,de,news,2014-10,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Flüchtlinge im Winter ungeschützt PROTEST II Polizisten hoffen, dass die Kälte die Flüchtlinge von H.PDF","Flüchtlinge im Winter ungeschützt PROTEST II Polizisten hoffen, dass die Kälte die Flüchtlinge von H.PDF",2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,e353f078a55f0ee362ab351353e0362687c4e019,yes,
f0a77a3f45bbe24df6abfd33544eab137792f469,2014-10-07,Dienstag 7. Oktober 2014,2014,2014-10,Frankfurter Rundschau,frankfurter rundschau,Freiwillig nichts tun,freiwillig nichts tun,,POLITIK; S. 5,611,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Freiwillig nichts tun.PDF,Freiwillig nichts tun.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,8fefaf55fa1eb5543e03c463f948eda512dee8ea,yes,
f7f0eb0607a25ed4768892488d28ff80fef03b40,2014-10-28,28. Oktober 2014,2014,2014-10,Berliner Zeitung,berliner zeitung,Größer als die Angst Mit einer eigenen Mannschaft will der SV Babelsberg 03 Flüchtlingen den Weg aus der,grösser als die angst mit einer eigenen mannschaft will der sv babelsberg 03 flüchtlingen den weg aus der,TINO SCHOLZ,SPO; S. 14,826,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Größer als die Angst Mit einer eigenen Mannschaft will der SV Babelsberg 03 Flüchtlingen den Weg aus.PDF,Größer als die Angst Mit einer eigenen Mannschaft will der SV Babelsberg 03 Flüchtlingen den Weg aus.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,ceea78d7b360d3f227780691e07f6231f14b45a8,yes,
dec0e38cc92e1ddb6036abc43b692fb1d7ca2521,2014-10-10,10. Oktober 2014 Freitag,2014,2014-10,Rheinische Post,rheinische post,Hendricks will Flüchtlinge beschleunigt unterbringen,hendricks will flüchtlinge beschleunigt unterbringen,,,273,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Hendricks will Flüchtlinge beschleunigt unterbringen.PDF,Hendricks will Flüchtlinge beschleunigt unterbringen.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,943dc1911f31f196d75f9587e2b98e935d340331,yes,
7431d4838a1538a34057de904be84ed27af07927,2014-10-23,Donnerstag 23. Oktober 2014,2014,2014-10,Der Tagesspiegel,der tagesspiegel,Kein Verschiebebahnhof Deutschland sollte nicht zwischen guten und schlechten Fremden unterscheiden,kein verschiebebahnhof deutschland sollte nicht zwischen guten und schlechten fremden unterscheiden,Andrea Dernbach,MEINUNG; S. 8; Ausg. 22203,484,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Kein Verschiebebahnhof Deutschland sollte nicht zwischen guten und schlechten Fremden unterscheiden.PDF,Kein Verschiebebahnhof Deutschland sollte nicht zwischen guten und schlechten Fremden unterscheiden.PDF,2014-10(50).ZIP,excluded_other,drop,commentary_noncore,commentary_noncore,unique,,main_corpus_v1,2014-10,,b3ab1cc75456e9e7cddbeee9ee57fc3e37baf4e6,yes,
0771eb8842cc6a0eef3c2d2c685714936423b133,2014-10-23,23. Oktober 2014,2014,2014-10,Berliner Zeitung,berliner zeitung,Ministerium: Zu geringe Zahl von Abschiebungen,ministerium zu geringe zahl von abschiebungen,epd,POL; S. 6,390,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Ministerium_ Zu geringe Zahl von Abschiebungen.PDF,Ministerium_ Zu geringe Zahl von Abschiebungen.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,2f625feb146d4e73c1fcded23c8c4c89927d8ca5,yes,
231e2073615d0ab3851f0be77559e2993ee7d344,2014-10-11,11. Oktober 2014 Samstag,2014,2014-10,Rheinische Post,rheinische post,Misshandlung von Flüchtlingen - Politik hakt nach,misshandlung von flüchtlingen  politik hakt nach,Von Alexandra Rüttgen,,309,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Misshandlung von Flüchtlingen - Politik hakt nach.PDF,Misshandlung von Flüchtlingen - Politik hakt nach.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,b001c5d2eb5a2f9fb213fdaf1953a045f4bd1ca5,yes,
e978a437adf8fa2731f87d4613c43acd2b9c24d1,2014-10-21,Dienstag 21. Oktober 2014,2014,2014-10,Die Welt,die welt,"Nicht jedes Elend ist unsere Schuld Das Problem der Flüchtlinge sollte dort gelöst werden, wo esgeneriert",nicht jedes elend ist unsere schuld das problem der flüchtlinge sollte dort gelöst werden wo esgeneriert,Henryk Broder,FORUM; Essay; S. 2; Ausg. 245,1476,de,news,2014-10,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Nicht jedes Elend ist unsere Schuld Das Problem der Flüchtlinge sollte dort gelöst werden, wo esgene.PDF","Nicht jedes Elend ist unsere Schuld Das Problem der Flüchtlinge sollte dort gelöst werden, wo esgene.PDF",2014-10(50).ZIP,keep,keep,commentary_noncore,commentary_noncore,unique,,main_corpus_v1,2014-10,,0344832d6f4cd1e8fb608d1261ec2065d52422ab,yes,
2826dcc9ed5e95e9386565af3a7872cf69402b22,2014-10-22,22. Oktober 2014 Mittwoch,2014,2014-10,Rheinische Post,rheinische post,NRW will Geld vom Bund für Versorgung von Flüchtlingen,nrw will geld vom bund für versorgung von flüchtlingen,von thomas Reisener,,224,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\NRW will Geld vom Bund für Versorgung von Flüchtlingen.PDF,NRW will Geld vom Bund für Versorgung von Flüchtlingen.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,aa96c734ead0074670d9b49de0ebab0aebf1a7d7,yes,
2b4a909294f77385266d419f17bded458f627077,2014-10-02,Donnerstag 2. Oktober 2014,2014,2014-10,Die Welt,die welt,Politik Kompakt I; Bundesregierung: Mehr Hilfe für Syrien- und Irak-Flüchtlinge ++ OSZE: Deutschland,politik kompakt i bundesregierung mehr hilfe für syrien und irakflüchtlinge  osze deutschland,,POLITIK; Kompakt; S. 5; Ausg. 230,342,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Politik Kompakt I Bundesregierung_ Mehr Hilfe für Syrien- und Irak-Flüchtlinge ++ OSZE_ Deutschland.PDF,Politik Kompakt I Bundesregierung_ Mehr Hilfe für Syrien- und Irak-Flüchtlinge ++ OSZE_ Deutschland.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,e17d06e231dd8d12dbf8b2a5199033dc1e816409,yes,
3dc35f5b5375f151437548ee236ccd67c015195a,2014-10-01,1. Oktober 2014 Mittwoch,2014,2014-10,Rheinische Post,rheinische post,Preise für Betreuung steigen,preise für betreuung steigen,Von Reinhard Kowalewsky,,599,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Preise für Betreuung steigen.PDF,Preise für Betreuung steigen.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,9df862f3c9cbf95ac345580c5cd8006a640f735c,yes,
bd8342a81767743719085975de96549e57e93137,2014-10-25,Samstag 25. Oktober 2014,2014,2014-10,"taz, die tageszeitung",taz die tageszeitung,"Propaganda im Kanzleramt; FLÜCHTLINGSGIPFEL Die Deutschen sind nicht so fremdenfeindlich, wie die",propaganda im kanzleramt flüchtlingsgipfel die deutschen sind nicht so fremdenfeindlich wie die,CHRISTIAN JAKOB,MEINUNG UND DISKUSSION; S. 10,554,de,news,2014-10,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Propaganda im Kanzleramt FLÜCHTLINGSGIPFEL Die Deutschen sind nicht so fremdenfeindlich, wie die hoh.PDF","Propaganda im Kanzleramt FLÜCHTLINGSGIPFEL Die Deutschen sind nicht so fremdenfeindlich, wie die hoh.PDF",2014-10(50).ZIP,excluded_other,drop,commentary_noncore,commentary_noncore,unique,,main_corpus_v1,2014-10,,b7c99f5739f1ce3036c8e538f09db5397087d930,yes,
d74b20d8ab82f7820f158073fe233d2862af3c24,2014-10-08,Mittwoch 8. Oktober 2014,2014,2014-10,Frankfurter Rundschau,frankfurter rundschau,Raum für ein normales Leben,raum für ein normales leben,,"DARMSTADT, OFFENBACH; S. R7",457,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Raum für ein normales Leben.PDF,Raum für ein normales Leben.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,96d41856a3cd87b8eebb97fdc7c217beb65997a3,yes,
f853c1456fca9aed8996f21055e15dfffc775788,2014-10-23,Donnerstag 23. Oktober 2014,2014,2014-10,Die Welt,die welt,"Regierung beklagt geringe Zahl von Abschiebungen ""Vollzugsdefizit"" lockt Asylsuchende und Schleuser nach",regierung beklagt geringe zahl von abschiebungen vollzugsdefizit lockt asylsuchende und schleuser nach,Manuel Bewarder,TITEL; TITEL; S. 1; Ausg. 247,351,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Regierung beklagt geringe Zahl von Abschiebungen _Vollzugsdefizit_ lockt Asylsuchende und Schleuser.PDF,Regierung beklagt geringe Zahl von Abschiebungen _Vollzugsdefizit_ lockt Asylsuchende und Schleuser.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,5d611ce67486bede8fc045da6085ef1e6cff5c11,yes,
6ad87af7ac0c74a042e61212791d00341c1695e3,2014-10-06,Montag 6. Oktober 2014,2014,2014-10,Frankfurter Rundschau,frankfurter rundschau,Scholz will neue Regeln für Asyl,scholz will neue regeln für asyl,,POLITIK; S. 1,235,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Scholz will neue Regeln für Asyl.PDF,Scholz will neue Regeln für Asyl.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,ffbdd81934e1226bac50e03edb54a74b1d9aa55f,yes,
878b34143d1c2656e14c366df3b63975c3dd26c2,2014-10-06,06. Oktober 2014,2014,2014-10,Berliner Zeitung,berliner zeitung,Scholz will neues Asylsystem in Europa Hamburgs Bürgermeister drängt auf Verteilung der Flüchtlinge nach,scholz will neues asylsystem in europa hamburgs bürgermeister drängt auf verteilung der flüchtlinge nach,Mira Gajevic,POL; S. 1,397,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Scholz will neues Asylsystem in Europa Hamburgs Bürgermeister drängt auf Verteilung der Flüchtlinge.PDF,Scholz will neues Asylsystem in Europa Hamburgs Bürgermeister drängt auf Verteilung der Flüchtlinge.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,423d2d7afb66cdbd6f506d5ad4b2089b9d50f727,yes,
62a4a58dbc32cc1894e88075c38ef88ea3c841fc,2014-10-13,13. Oktober 2014 Montag,2014,2014-10,Rheinische Post,rheinische post,Schulen müssen Flüchtlinge unterrichten,schulen müssen flüchtlinge unterrichten,von Marcel Kleifeld,,489,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Schulen müssen Flüchtlinge unterrichten.PDF,Schulen müssen Flüchtlinge unterrichten.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,ac5bcef945c92d1eb39bcfdc9218529ff60cf4ff,yes,
2fc710d446a7635009437cb67881252957a0376b,2014-10-15,15. Oktober 2014 Mittwoch,2014,2014-10,Rheinische Post,rheinische post,Städte erwarten 30 000 Flüchtlinge mehr,städte erwarten 30 000 flüchtlinge mehr,,,263,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Städte erwarten 30 000 Flüchtlinge mehr.PDF,Städte erwarten 30 000 Flüchtlinge mehr.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,962c166c3ca2ebc94e103b3aa421e1593f8b783b,yes,
7888c9c338135e01e1525324516d077cc01fb50c,2014-10-10,Freitag 10. Oktober 2014,2014,2014-10,"taz, die tageszeitung",taz die tageszeitung,Städte möchten mehr Geld FINANZEN Der niedersächsische Städtetag verlangt mehr Unterstützung bei,städte möchten mehr geld finanzen der niedersächsische städtetag verlangt mehr unterstützung bei,,NORD AKTUELL; S. 22,212,de,news,2014-10,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-10\raw_unarchive\Städte möchten mehr Geld FINANZEN Der niedersächsische Städtetag verlangt mehr Unterstützung bei Unt.PDF,Städte möchten mehr Geld FINANZEN Der niedersächsische Städtetag verlangt mehr Unterstützung bei Unt.PDF,2014-10(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2014-10,,a3eca40a5092ffd377ca62eda5c8f069b1b70922,yes,
